importances_mean,importances_std,colnames
0.004809358793100952,0.0001358706584920192,Angle20
0.009262144251752183,0.00023343989518713433,Coherency20
0.04518693675116907,0.00033878208938119514,Energy20
0.003017542087277895,0.0001348573808098084,MeanInt20
0.005038525301199041,0.00017240722945336694,VarInt20
0.002256525395387791,0.0001491415101050079,Density20
0.0016727368635906959,0.00012783564849465159,VarDensity20
0.004466716701695298,0.00015990053814805895,OrientationRef20
0.007426410622063103,0.0001862685049497021,Angle60
0.009875396528455049,0.00023700177042710805,Coherency60
0.052791281997334884,0.00045675659647937794,Energy60
0.0056407183437217736,0.0001883742764408382,MeanInt60
0.011961444777005876,0.00026789686225967723,VarInt60
0.0033853327766132295,0.00018179529348480406,Density60
0.002419147528108101,0.00015504597373575818,VarDensity60
0.007405603731366354,0.0001902638418064263,OrientationRef60
0.009802858308559466,0.00023683622609854517,Angle100
0.013930175494090657,0.00020499829496444064,Coherency100
0.03869416269128978,0.00036727274097336706,Energy100
0.009772764300565107,0.0002395333130896781,MeanInt100
0.017620143036406792,0.0003519142661362212,VarInt100
0.0058509432266191245,0.00017755448262143952,Density100
0.00370826461889349,0.0001511242149678441,VarDensity100
0.010647256040012343,0.00019975974472794393,OrientationRef100
0.011504577784603558,0.0002549918848444425,Angle140
0.02389800682841168,0.00024303700169775748,Coherency140
0.0371536922701415,0.0003510316563208586,Energy140
0.02653118347520229,0.00034553816941739455,MeanInt140
0.033421060731817456,0.00034068847376499947,VarInt140
0.0169454047306277,0.00024928458073563277,Density140
0.010197026046488988,0.00026304672396695926,VarDensity140
0.011716222843217031,0.0002506781228809033,OrientationRef140
0.09601362793999806,0.0007165764194417386,Dist
0.004200971932199893,0.00018439064582197393,Frac
