model,mean,std,score
10,0.8136577270815512,0.019439293150102194,balanced_accuracy
11,0.8133298565149134,0.01974842612353989,balanced_accuracy
12,0.9275954722329719,0.004400509509949793,balanced_accuracy
13,0.8165651098750653,0.017542948092115276,balanced_accuracy
14,0.8778516853460947,0.007934269996477481,balanced_accuracy
15,0.8156730722119675,0.018969523381091962,balanced_accuracy
16,0.8586197191740892,0.009002740605589324,balanced_accuracy
17,0.9657049768792001,0.0012751579664684967,balanced_accuracy
18,0.9630841559180936,0.0017202322304951917,balanced_accuracy
19,0.7967692294243891,0.024443573979193705,balanced_accuracy
20,0.8583407049421978,0.009366727360866947,balanced_accuracy
21,0.8771058617277703,0.008090409328819412,balanced_accuracy
22,0.8790349828460944,0.007938763595916522,balanced_accuracy
23,0.9439134224119106,0.0038259262800160753,balanced_accuracy
24,0.8130215075856743,0.019724174859073493,balanced_accuracy
25,0.9350912447442967,0.003985313794377278,balanced_accuracy
26,0.7962582684596529,0.0243089097906735,balanced_accuracy
27,0.9642763256715536,0.002076581060897196,balanced_accuracy
28,0.8578033689024973,0.008883280486490218,balanced_accuracy
29,0.7969155065367792,0.024396919335521988,balanced_accuracy
30,0.8790855868010866,0.0072729689933380345,balanced_accuracy
31,0.935820061049004,0.0043524160018216405,balanced_accuracy
32,0.8796414557807676,0.00769607357193212,balanced_accuracy
33,0.813170923741629,0.020051665654078284,balanced_accuracy
34,0.8565048920782573,0.00955526129020336,balanced_accuracy
35,0.8775972889569119,0.007907887771952874,balanced_accuracy
36,0.7983767805160888,0.024532063626347505,balanced_accuracy
37,0.8133356471859337,0.02017357606375837,balanced_accuracy
38,0.9797745594576167,0.0014804338821387982,balanced_accuracy
39,0.8584841222573638,0.009115330814829225,balanced_accuracy
40,0.7983767805160888,0.024532063626347505,balanced_accuracy
41,0.8810693494717761,0.007453046671049967,balanced_accuracy
42,0.9291636115456912,0.00498519189642764,balanced_accuracy
43,0.8784607455202025,0.007597838256415942,balanced_accuracy
44,0.8576674653981116,0.009192245985264184,balanced_accuracy
45,0.8572277828072072,0.009758711758030244,balanced_accuracy
46,0.8563395636553246,0.01005462367882496,balanced_accuracy
47,0.798667345226846,0.02450477429613665,balanced_accuracy
48,0.798667345226846,0.02450477429613665,balanced_accuracy
49,0.9823218947223831,0.0017446525889695287,balanced_accuracy
0,0.5409703485314553,0.0477042516216116,precision
1,0.9367413196670552,0.0079880193885722,precision
2,0.6999913183688634,0.02474060044189501,precision
3,0.5723222974702806,0.04499818902732747,precision
4,0.5473606238017525,0.049739860813357455,precision
5,0.6993165494832068,0.024599266288790157,precision
6,0.6995102864369307,0.024270494351974262,precision
