mean,std,score
0.8031914994316341,0.007735659077444531,accuracy
0.799709889259842,0.009919606153268552,balanced_accuracy
0.6912530924921418,0.00986230434302341,precision
0.7884384439559173,0.020460345099972892,recall
0.799709889259842,0.009919606153268536,auc
0.5838332397162864,0.018559526977743733,mcc
0.7365726714564613,0.012867395495309002,f1
