importances_mean,importances_std,colnames
0.006932041402706346,0.0001253601041881652,Angle20
0.02129348634795948,0.00018948619746990932,Coherency20
0.05256171768507773,0.0002967377393345126,Energy20
0.005624879058117556,0.00012323237388441605,MeanInt20
0.018256365979787123,0.00018266679597763377,VarInt20
0.0029241436936586576,0.0001202317229030161,Density20
0.0025489386744885654,0.00011085081069864005,VarDensity20
0.005590228161491898,0.0001625699314937806,OrientationRef20
0.01027096249510902,0.00015895057729028926,Angle60
0.015504244890157023,0.0001758582126819673,Coherency60
0.10831288023244964,0.000585724156290019,Energy60
0.006829096817236432,0.00015429246785742597,MeanInt60
0.01326973284742473,0.0001352515338052062,VarInt60
0.005839881623294881,0.00014037580801827724,Density60
0.00362761891476406,0.00014441700587990023,VarDensity60
0.009397263872769212,0.0002000870531756627,OrientationRef60
0.012737071993958777,0.00019993412724197209,Angle100
0.019424938260277247,0.00017399372434516523,Coherency100
0.05772514866430078,0.00046107267691944534,Energy100
0.010863144307277877,0.00016998878079529855,MeanInt100
0.02022061614336432,0.0002445939115955083,VarInt100
0.013911028728988509,0.00021284753979461583,Density100
0.007280912490335012,0.00013331990335639104,VarDensity100
0.013572094558461938,0.00019774297185676509,OrientationRef100
0.017207710082880766,0.000207609040225184,Angle140
0.02255980969624978,0.0002580361496331582,Coherency140
0.07675729419767544,0.00041246233411381793,Energy140
0.015625448863637294,0.0002241700465521347,MeanInt140
0.028399363783737638,0.0003479480286219065,VarInt140
0.025354440443609957,0.0002905999667999326,Density140
0.012019243548215642,0.00024636888588395664,VarDensity140
0.01696812764636012,0.00020144404917030507,OrientationRef140
0.06510265206958583,0.0003709401951682734,Dist
0.011171153429318166,0.00018213743845617745,Frac
