Angle20,Coherency20,Energy20,MeanInt20,VarInt20,Density20,VarDensity20,OrientationRef20,Angle60,Coherency60,Energy60,MeanInt60,VarInt60,Density60,VarDensity60,OrientationRef60,Angle100,Coherency100,Energy100,MeanInt100,VarInt100,Density100,VarDensity100,OrientationRef100,Angle140,Coherency140,Energy140,MeanInt140,VarInt140,Density140,VarDensity140,OrientationRef140,Dist,Frac
0.00703389574666069,0.021558348102480585,0.05266959007685745,0.005591840367118017,0.018223572917594022,0.0029694055156845867,0.0024016744819883584,0.005795284147877555,0.01019732899955883,0.015415977555695792,0.10839156068357236,0.007013612109354694,0.013087476891939342,0.005655072179398202,0.0036018071178254285,0.00951891930012172,0.012816366039203997,0.019365416174681127,0.05704783356473897,0.010891679042357216,0.02029555997398147,0.01422840152315874,0.00735711525544569,0.013825269096365278,0.017082604325986295,0.022542619997458102,0.07657170169925354,0.01566610241628341,0.028234601129699666,0.024982921962308557,0.012229162425472784,0.016787324243003,0.0653746296004708,0.011198262396920122
0.006913036571590814,0.021281867818124356,0.05313105901171489,0.005538256847080203,0.018299647312993494,0.0028820572494187013,0.002606052107077539,0.005503017456962689,0.010275184892461153,0.015581468756789008,0.10871204713225302,0.006913959177671458,0.013004384327198304,0.005835038617682975,0.0037009771998767205,0.009579744880677588,0.012873391569348192,0.019379507774864524,0.05652476485427749,0.010751333734460577,0.01993396248849777,0.013828954091570367,0.007385057056524258,0.013150830150180148,0.017197215760771933,0.0227283189542814,0.07630738415521776,0.015918782609924853,0.02814686355491558,0.02511168314248169,0.011935906118995643,0.01661386251302055,0.06517103924662726,0.011239842163812797
0.0069750066180355175,0.021144318905833237,0.05302945191896502,0.0056220324282623135,0.018344278879195763,0.003048429366167893,0.002544458679285322,0.005475167153267124,0.01015639140176372,0.015289697442179895,0.10838799662578869,0.006648984316604434,0.01337518772629298,0.005763564071460059,0.0032952796379571714,0.0094005055662717,0.012613245006867113,0.01928210821930998,0.05850011352348128,0.011004327061093111,0.020287630796380185,0.013371929229646362,0.007191624685081721,0.013613609819482453,0.01701008203532861,0.022416022386041012,0.07668337083333965,0.015878658771089627,0.028726570348622138,0.025185941318696115,0.011825818931255339,0.01694861461816044,0.06465371050254332,0.011105037778308513
0.006995817064056387,0.021450286246987194,0.05268059713511131,0.005787079441762932,0.017867800028533387,0.002856743178354715,0.002587248341933246,0.005395457925666536,0.010480051426263626,0.015161788785112429,0.10775069075393817,0.0068894901477275505,0.013322244136119044,0.005748975712864479,0.0037102548857773643,0.009746211856740628,0.012746643456332807,0.0194576357098174,0.05799356891721308,0.010829138404217176,0.020401598230792573,0.013879131980362835,0.007220983626551214,0.013813334290794232,0.017342332338967648,0.022121682878690874,0.07634884138185094,0.015615047504440205,0.028301755488237545,0.025827680497150562,0.012211255159067957,0.016962889628109656,0.06536643615445092,0.011317965596847612
0.007139835102265124,0.020987651414525854,0.052641138508461194,0.005474401695484521,0.01832885053782851,0.0028042622791133454,0.0025597961144421255,0.005638664717780073,0.01035421189235497,0.015452902528484969,0.10876868425711628,0.006999481002653685,0.013125987529108651,0.005842481360681107,0.003504833090095749,0.009156995049722338,0.01271817931693664,0.01928920489403918,0.058004438190862984,0.010848835519904121,0.01997063372373631,0.01365876959368062,0.006957089660966975,0.013803103125628047,0.01717363726358012,0.0227293225563705,0.07739789393591467,0.015524870402517599,0.02816869179025938,0.02534244528963836,0.01183194876535587,0.017306540584169916,0.064798724241389,0.010988804590917445
0.00679491160442014,0.02142187645279192,0.052606800308650725,0.00566953253826763,0.01814997301725574,0.0028265182101946396,0.0026033661740390013,0.005630061008717768,0.010182790917678597,0.015398828367548023,0.10698849949630318,0.006665279122555545,0.013134182318303766,0.005715057742886387,0.0036387448340089446,0.009788170407125985,0.01288668964361439,0.019631865851115315,0.05758457676283257,0.011049106454833257,0.020402191421390437,0.013886588487778018,0.007265214841032264,0.013631256343530018,0.01729595642245929,0.022568886268046984,0.07687688906367718,0.015589016248668708,0.02814873434038534,0.024705780682924616,0.011629773205850902,0.017104130372742055,0.06451610195480384,0.010767592775730916
0.006942473250047598,0.020927828659586867,0.05261978875812778,0.00566665590790616,0.018263064529889572,0.002737311732812664,0.0025745139923344373,0.005813500765818769,0.010199968103109192,0.015460769239640126,0.1081936778624989,0.006959363852980793,0.013124171817054053,0.005801173661207026,0.0038526360505865,0.009018948168018182,0.012685491926348047,0.019504781744934085,0.057800047565809254,0.010718247380363644,0.020116146495477882,0.01380405838699561,0.007209977570178938,0.01337114569118436,0.017106390553226603,0.022310266964864045,0.07614406448897981,0.01569509881632547,0.028414214208968724,0.025286283055751646,0.012102003819133511,0.016916065926394497,0.06496343460737941,0.011290846540539023
0.006958434580984552,0.02170166102097537,0.05208711779205388,0.005489050426143782,0.018410951407256793,0.0027995783198332402,0.002465887660453303,0.005544404516726886,0.010586523474218179,0.015313383026447136,0.10912756439075322,0.0070371829668317565,0.013124625694506231,0.0059999608835416,0.003678127479602611,0.009183703716890812,0.01305865191262534,0.019166761022692214,0.05825814763585169,0.010726677503081317,0.020642842586544363,0.013707110358918917,0.007227556032709637,0.013252137319727963,0.01770223134993021,0.022462395532879764,0.07670837520473572,0.015471242006309227,0.028499212116549155,0.025244906316860383,0.01209223075571364,0.01674828224238223,0.06550101667915054,0.01098179484139683
0.00688125645567883,0.021416825397725048,0.052423860253119736,0.005665175814485668,0.018629907438657667,0.0030173209967444548,0.0024767702341548237,0.005375202546648583,0.010486945994447883,0.015842126982318683,0.10666167542660643,0.0068112710676010435,0.013245524331210845,0.006043864024610546,0.0038435781560840487,0.009538627668637445,0.012964147574576756,0.019568626616270235,0.057497030260309945,0.010937702694357565,0.020035479229750575,0.013849734410167791,0.007312048567771123,0.013657131209968476,0.017062234784937402,0.02273737278528598,0.07617538831574378,0.015512655535585451,0.02845697542933101,0.0254741381033442,0.012401855515797977,0.01671681675702974,0.06570694876018845,0.011132560507259415
0.006710008489747565,0.0209625486306797,0.05237182522749029,0.005527649061234485,0.01798611834061281,0.003049533480986466,0.0024176634839637723,0.005621575051363958,0.010572801870621928,0.015398821578302524,0.10792711567464186,0.006753192550526643,0.013471879678256582,0.005631413435948529,0.0035463382289625534,0.009409331166550294,0.013025857888787629,0.019635959844786388,0.0570439409518666,0.010706082875796219,0.020503197579524346,0.013785216300753245,0.007196586689481532,0.013663861856029857,0.01741939123781322,0.022296095887931355,0.07616728429331077,0.015612910869517993,0.028622490114325938,0.025790369767129784,0.01208045387450185,0.016738856712679717,0.06544105243276077,0.010957343623609561
0.006932933463632107,0.021417538463942676,0.05257179065473494,0.0057528097711896375,0.018541025691003465,0.0031436603327109625,0.00246768274284781,0.005338721362692311,0.010292031242173039,0.015471153710818975,0.10821490845801818,0.006568301567944079,0.013157646759363373,0.005737820597617405,0.0034123468068761875,0.009736738495181418,0.012788630354374608,0.01945903683506789,0.05772550691912548,0.01100076001984751,0.020005903981512807,0.01388190608246287,0.007086558413765487,0.013325433475650628,0.017375835719063204,0.022878062556748624,0.07669836375914807,0.01555459919297697,0.027837731301087243,0.025398533736869067,0.011728062875614453,0.017075337115103784,0.06500186554552279,0.011110825306351102
0.00685267370968623,0.021375013496724216,0.05231074824043458,0.005791935096377654,0.018374996085536388,0.0031211678269613685,0.0025083299896747624,0.00556974068139271,0.01012375057714443,0.015518489666385804,0.10832886425555344,0.0068086383568676245,0.01332853371491971,0.005877044276121901,0.003821060456860592,0.009370128384840859,0.01263461260178178,0.019243520398559588,0.057815973048594205,0.010822220068550381,0.019912352642970643,0.013910703229738752,0.007373724254452707,0.013738579132848039,0.017410487218362025,0.022581663176338473,0.07744390804791035,0.01543329885416056,0.028200104725967567,0.02547206101652222,0.01244146464162732,0.01689003085532592,0.06512577473053116,0.011376082454352843
