importances_mean,importances_std,colnames
0.015074413243542176,0.0017075189886737647,Angle20
0.028025556378603662,0.007718684133803357,Coherency20
0.08204574235485289,0.02061928714813683,Energy20
0.01112512293675616,0.003371488726434242,MeanInt20
0.017310025567014876,0.0070689204809345875,VarInt20
0.00798915575526269,0.0019128881608409763,Density20
0.00716246313629781,0.0009758616104750539,VarDensity20
0.015260553334479362,0.001933283905768102,OrientationRef20
0.0202426555222893,0.0023573279826987568,Angle60
0.023157265172900645,0.0036110014198479433,Coherency60
0.055038276129052065,0.019537807555316835,Energy60
0.015270495317925594,0.005244592023468366,MeanInt60
0.03292491136517843,0.01588381422917455,VarInt60
0.011701683443963825,0.0045450712823497195,Density60
0.008459857799528452,0.0015523172306479323,VarDensity60
0.021025262123477405,0.0021818252248257987,OrientationRef60
0.023893000622359734,0.0032794636265131467,Angle100
0.02713926361192721,0.005632829919960686,Coherency100
0.05123673921409638,0.010577226098160124,Energy100
0.020470987483047605,0.0072913066746786645,MeanInt100
0.0458688017486851,0.02216509187130753,VarInt100
0.018918258459602908,0.009380035043584105,Density100
0.010546017137803414,0.002646765640961537,VarDensity100
0.02531797426572969,0.0039009865266456524,OrientationRef100
0.026626038375658856,0.0033495535615244206,Angle140
0.028938683428279193,0.0036976930676564093,Coherency140
0.048939573764933145,0.010481332148341944,Energy140
0.03061037763184375,0.011656542246033033,MeanInt140
0.06474553046142009,0.024571138742752727,VarInt140
0.0308477630369491,0.01484387147217476,Density140
0.019423864414378607,0.009444186316445008,VarDensity140
0.028192948093117474,0.004737361241298165,OrientationRef140
0.11102873457066711,0.024399914891027705,Dist
0.015442004098375322,0.006550035849467791,Frac
