importances_mean,importances_std,colnames
0.019026988455709607,0.0012934663107292863,Angle20
0.024369655330186812,0.003129865352466061,Coherency20
0.05239881105600033,0.006347289067805838,Energy20
0.013275509293724818,0.0019881361066048154,MeanInt20
0.01806326410857671,0.004052701513308775,VarInt20
0.01002864092857385,0.0024570105434676866,Density20
0.00913261856383592,0.0008526285194105195,VarDensity20
0.018273293132265046,0.0013232483676970464,OrientationRef20
0.024059886648977194,0.0017323830771396442,Angle60
0.02570230012235388,0.0024163123795633915,Coherency60
0.05440722176285953,0.011237279887373693,Energy60
0.017246645804411032,0.0037406970680119406,MeanInt60
0.025926059195941452,0.007438989713279832,VarInt60
0.014139027218933908,0.0034585531196385725,Density60
0.01062707069996761,0.0012123615087780571,VarDensity60
0.023773007838141038,0.002262441038343856,OrientationRef60
0.027122393008051148,0.001716863955833235,Angle100
0.031392560677474514,0.0039735235740527225,Coherency100
0.059526077064949307,0.009116414063751773,Energy100
0.02520380424361711,0.008201160195169057,MeanInt100
0.035005195512820275,0.010513848508521429,VarInt100
0.0204286760544205,0.006520702183553322,Density100
0.012772495833515656,0.0022312161075677306,VarDensity100
0.028936671952442733,0.002954799822239507,OrientationRef100
0.030842338643240912,0.0019005321152366582,Angle140
0.037235780676226245,0.003899021384114083,Coherency140
0.058206298919948336,0.01080517677192219,Energy140
0.03429707748138365,0.00965875498977478,MeanInt140
0.04918038384037205,0.013462040876124752,VarInt140
0.030763729631078773,0.007197310076332132,Density140
0.018426742593663784,0.004368109595053114,VarDensity140
0.032459676096080844,0.002645815474225851,OrientationRef140
0.09004972973599405,0.00999792601592044,Dist
0.01770036787426122,0.004809765806233255,Frac
