importances_mean,importances_std,colnames
0.0,0.0,Angle20
0.007619459166779463,0.00041881169157221367,Coherency20
0.010426189905973738,0.00034725223565241445,Energy20
0.0,0.0,MeanInt20
-0.004824702979060169,0.0002549936376767582,VarInt20
0.0,0.0,Density20
0.0,0.0,VarDensity20
0.0,0.0,OrientationRef20
0.0,0.0,Angle60
0.02257775648968626,0.00018296664768472268,Coherency60
0.001209950331642995,0.0003788989899999881,Energy60
0.0009834751189645608,0.00010525153173567006,MeanInt60
-8.538375834313828e-05,1.7762656173364322e-05,VarInt60
0.0,0.0,Density60
0.0,0.0,VarDensity60
0.0,0.0,OrientationRef60
0.0,0.0,Angle100
0.03849870362464467,0.000524678925604588,Coherency100
0.004824182346387329,0.00023127110450174793,Energy100
0.002009642117100685,9.968450336553859e-05,MeanInt100
-0.0009168341368430921,9.999536279375571e-05,VarInt100
0.0007762633151806031,7.159219865072532e-05,Density100
0.0007903203973468331,4.9380574992453896e-05,VarDensity100
0.0,0.0,OrientationRef100
0.00012234867811364847,2.553224243829605e-05,Angle140
0.021338650728365095,0.0004235992335141589,Coherency140
0.004742443016753939,0.00021395975963209852,Energy140
0.0030956818726115996,0.00017779739174270576,MeanInt140
3.175859304225259e-05,1.241902646051533e-05,VarInt140
0.00022959900871538652,2.4358710841212477e-05,Density140
0.00207784499724063,0.00011868712209350433,VarDensity140
6.82028801399226e-05,3.2384021866731225e-05,OrientationRef140
0.020188052521424006,0.00031962945368035347,Dist
0.0,0.0,Frac
