,mean,std
Angle20,-0.0021087229165765663,0.00012161863773929541
Coherency20,-0.002596116420879646,9.118962590045843e-05
Energy20,0.009864204471738091,0.00020493275734918167
MeanInt20,-0.002194784413787143,0.00014012623301096802
VarInt20,0.003786705877265051,0.00022801620895880037
Density20,-0.00875621675388143,0.00023389422471960627
VarDensity20,-0.0019214634779224139,0.00021886605765903593
OrientationRef20,-0.007477835920944531,0.00023146187988231525
Angle60,-0.005046490507287127,0.00019236353554122858
Coherency60,-0.003242658824547007,0.00015656124819713642
Energy60,0.008793409159711107,0.00040518546378018897
MeanInt60,-0.004750681139990487,0.00024522412539162855
VarInt60,-0.0026549323184707927,0.0003928552269804881
Density60,-0.005310297106776818,0.00033495870593583534
VarDensity60,-0.0022449509146737047,0.00012887963894981272
OrientationRef60,-0.006685118712969784,0.00023508067355351822
Angle100,0.0010236560999870247,0.0001538893943214368
Coherency100,0.0013709293776758892,0.0001233411248646342
Energy100,0.030233101241188432,0.0006500607143437023
MeanInt100,-0.0086619383298015,0.0001998314842215692
VarInt100,0.002125589240150494,0.00019840187066677046
Density100,-0.011210483068805965,0.00028875127096949
VarDensity100,0.0009458115296458236,0.00016371196879411525
OrientationRef100,-0.005771742420966152,0.00018359554260499215
Angle140,-0.0008584526229295508,0.00026458708100273267
Coherency140,0.00020585564156900827,0.00017371296403593346
Energy140,0.004363620637460508,0.0001695039024057991
MeanInt140,-0.0012520001729879548,0.00023548965393697542
VarInt140,0.00451801236863727,0.00024126274665209154
Density140,0.05371102365609996,0.00036272954654934815
VarDensity140,4.886909138085427e-05,0.00022810518865713813
OrientationRef140,-0.009988323314448821,0.0002792375711656571
Dist,0.015459931669766036,0.00038497492124192384
