importances_mean,importances_std,colnames
0.007407003950173112,0.00013919471843346084,Angle20
0.01361036107823506,0.0002662337574746063,Coherency20
0.023800325047927052,0.00033306013587268613,Energy20
0.005136385422375726,0.00015684296294301312,MeanInt20
0.006614735930020935,0.00014739307248628765,VarInt20
0.001772794377140463,8.476518293651986e-05,Density20
0.0013530997240351747,9.539670193369896e-05,VarDensity20
0.005224544724454628,0.00013912121506053833,OrientationRef20
0.009452617472100725,0.00019608801217603505,Angle60
0.011685924304873366,0.00016982826107815214,Coherency60
0.09928465049019548,0.0008171585856745262,Energy60
0.007160530553400957,0.0001441034227889786,MeanInt60
0.011028999946415671,0.00020940461908045484,VarInt60
0.0024706411703707427,0.00010003815109605085,Density60
0.0023821535934109663,0.00012120101961566957,VarDensity60
0.008250307991303378,0.0001678843766695001,OrientationRef60
0.010261512118985757,0.00018272786992103602,Angle100
0.011924019732305495,0.00019877618928747614,Coherency100
0.04879425796491337,0.0004554374875152021,Energy100
0.01023893577803923,0.00020599651329009455,MeanInt100
0.01568635204822761,0.0002494443246543932,VarInt100
0.005224395466297231,0.0002049285018142775,Density100
0.004888998021515567,0.00014660799078553157,VarDensity100
0.008881644563877196,0.00014182004712473854,OrientationRef100
0.011664438504571347,0.00017209410662788005,Angle140
0.013174159378393306,0.0001586847145766483,Coherency140
0.05583039670524847,0.0003814549053341836,Energy140
0.016205274092210568,0.00024134553279654073,MeanInt140
0.023707536716768243,0.00026817973462083065,VarInt140
0.012744517905698478,0.00018684864031514364,Density140
0.008177637969953326,0.00014341298640507615,VarDensity140
0.010725201001206752,0.00014654355725597244,OrientationRef140
0.03995906710841644,0.0003257906321163087,Dist
0.006220890336524924,0.00015932741406248855,Frac
