model,mean,std,score
29,0.8609133936090165,0.009718667392155727,precision
30,0.9446484679262996,0.005234293471223483,precision
31,0.7627162912890286,0.01604939654402871,precision
32,0.9589271561409067,0.005158769231218349,precision
33,0.8715523927629221,0.009526706139333116,precision
34,0.8539235514393377,0.01062927887168705,precision
35,0.7611697178054005,0.016358765970868876,precision
36,0.9337445154248046,0.005624691014098425,precision
37,0.7646836803945658,0.016140173259308045,precision
38,0.7611697178054005,0.016358765970868876,precision
39,0.8609133936090165,0.009718667392155727,precision
40,0.7602963048022169,0.01581997537143622,precision
41,0.9551013965086892,0.005468824456167931,precision
42,0.7632155154639534,0.01661565258757149,precision
43,0.8539235514393377,0.01062927887168705,precision
44,0.9440713607808858,0.005411713487488998,precision
45,0.9629449812060148,0.005450251798300138,precision
46,0.9440713607808858,0.005411713487488998,precision
47,0.7627162912890286,0.01604939654402871,precision
48,0.8746431231006273,0.009303925143835753,precision
49,0.8579197419061538,0.01009972022482193,precision
0,0.7925867936221661,0.01905737040937773,recall
1,0.9687084331113105,0.00776993618561053,recall
2,0.796612483127071,0.019366270529981324,recall
3,0.7933591765996301,0.020297616475890023,recall
4,0.9056643568515996,0.013866367273288572,recall
5,0.9937902292889925,0.0029575593352965533,recall
6,0.7964679614965133,0.018916553427605436,recall
7,0.9108270332263613,0.015821883058993822,recall
8,0.7887425636515755,0.01806509183172391,recall
9,0.9921656162398882,0.003583710175513141,recall
10,0.9011337710328421,0.017024547505386855,recall
11,0.9179000764996792,0.015924875827194415,recall
12,0.7935519297554817,0.018174091087808535,recall
13,0.8968962035588129,0.016477975458819568,recall
14,0.7960918405708624,0.019552181903313946,recall
15,0.796612483127071,0.019366270529981324,recall
16,0.9739359638010381,0.005247318259676427,recall
17,0.9906038624448756,0.0031125575737503196,recall
18,0.9068447170295993,0.015251510076573072,recall
19,0.9011337710328421,0.017024547505386855,recall
20,0.9868025534568039,0.004238623315405751,recall
21,0.7887425636515755,0.01806509183172391,recall
22,0.9114739064713986,0.01576500293334459,recall
23,0.8913508805518143,0.016010437157601826,recall
24,0.964158677301177,0.007519769606571223,recall
25,0.7982013950906812,0.02000931247536101,recall
26,0.9928850801618261,0.003396555838192648,recall
27,0.9003728290839501,0.01698673476291905,recall
28,0.9171139396479642,0.015733610122372205,recall
29,0.9003728290839501,0.01698673476291905,recall
30,0.9695247226886895,0.008002460724002809,recall
31,0.796510553997053,0.019622101594017064,recall
32,0.9860415630628344,0.004245779313009251,recall
33,0.914269063356973,0.015762126542418,recall
34,0.8913508805518143,0.016010437157601826,recall
35,0.7932692647866698,0.019104670855597056,recall
36,0.9557171088578462,0.007582777293422348,recall
37,0.797755260003621,0.01990034511180661,recall
38,0.7932692647866698,0.019104670855597056,recall
39,0.9003728290839501,0.01698673476291905,recall
40,0.7903327958211495,0.019098308763612463,recall
41,0.9817203129401433,0.004070150252674192,recall
42,0.7982756965609953,0.019871192960893177,recall
43,0.8913508805518143,0.016010437157601826,recall
44,0.9687084331113105,0.00776993618561053,recall
45,0.9887790325359249,0.003484020323778942,recall
46,0.9687084331113105,0.00776993618561053,recall
47,0.796510553997053,0.019622101594017064,recall
48,0.9195227846412539,0.015972129988595526,recall
49,0.8968962035588129,0.016477975458819568,recall
0,0.7723363645807165,0.01270125491970349,auc
1,0.9560830133395287,0.007059936117542092,auc
2,0.7764983612655169,0.013593304115961826,auc
3,0.7729921970066609,0.013355434948655605,auc
4,0.8827148514302285,0.012790033962116048,auc
5,0.9803710519149496,0.005294015698931036,auc
6,0.7772662311735263,0.01363218896224245,auc
7,0.8878541669073436,0.01306205422603684,auc
8,0.7717815680453453,0.01298721394486016,auc
9,0.9786668889256289,0.005973617978160742,auc
10,0.8793365084897864,0.013502886724129646,auc
11,0.8932062013228101,0.013041880100501542,auc
12,0.7752080768794352,0.013034414477715313,auc
13,0.8754633262690132,0.012959801200738783,auc
14,0.7756444609193964,0.013670765261922993,auc
15,0.7764983612655169,0.013593304115961826,auc
16,0.9608771178865497,0.006169194588850681,auc
17,0.9772846084667186,0.005564244726499066,auc
18,0.8849731073375541,0.012566431170176804,auc
19,0.8793365084897864,0.013502886724129646,auc
20,0.9726303360363782,0.005548449608258033,auc
21,0.7717815680453453,0.01298721394486016,auc
22,0.8882140217751084,0.012752558831445823,auc
23,0.8707824417978266,0.012507220395248314,auc
