mean,std,score
0.8789743492163323,0.012684080501689347,accuracy
0.8793365084897864,0.013502886724129652,balanced_accuracy
0.8614799566921851,0.009344340918000321,precision
0.9011337710328421,0.017024547505386855,recall
0.8793365084897864,0.013502886724129646,auc
0.7581370930080106,0.02772111349430748,mcc
0.8807130349160938,0.007529631395775183,f1
