importances_mean,importances_std,colnames
0.005697443745894108,0.00018597945842258794,Angle20
0.008903686953020355,0.00027619631604383285,Coherency20
0.06702428681144815,0.0006008910692846037,Energy20
0.0034545982776523357,0.0001235033083900853,MeanInt20
0.006050610321334963,0.00012232623833633737,VarInt20
0.00242955132871772,0.0001305019782965267,Density20
0.002414867472418514,0.00011520551768601539,VarDensity20
0.005357815509025532,0.00016886881691516553,OrientationRef20
0.01009447929859878,0.0002029379029746952,Angle60
0.013713719191120315,0.0002822592793900596,Coherency60
0.06069071276371973,0.0005993114557473774,Energy60
0.007534058646102445,0.00019957995872540518,MeanInt60
0.00833741648225641,0.00016578257012111393,VarInt60
0.004697955409144842,0.0001614939134853734,Density60
0.002719368546851453,0.00012341020727604706,VarDensity60
0.010902975951654233,0.0002152726442984969,OrientationRef60
0.012417860956958581,0.0002770386101695375,Angle100
0.022513967556267347,0.0003162075488913975,Coherency100
0.03621920882968395,0.0004511214935688704,Energy100
0.010508256364400007,0.000285134879893072,MeanInt100
0.010298867448670812,0.00023490556573439955,VarInt100
0.006631791971345206,0.0002165508541213642,Density100
0.004023501889792902,0.0001745892437806819,VarDensity100
0.015984158984388704,0.00022106882994880078,OrientationRef100
0.017260369521853714,0.0003015780906901332,Angle140
0.030890528203400144,0.0003567188335225802,Coherency140
0.04147232143692777,0.00035731689946217384,Energy140
0.01847920866584507,0.00032340845957556404,MeanInt140
0.014656884992787089,0.0003236803668325807,VarInt140
0.011348199257030877,0.0002473656262416091,Density140
0.0068017339813748615,0.00016070593061064768,VarDensity140
0.020850156662952406,0.0003211337275233999,OrientationRef140
0.07431782448971479,0.0004346523222264558,Dist
0.006395777280424394,0.00022884390473109603,Frac
