importances_mean,importances_std,colnames
0.0029005610156809434,0.00017407686160128482,Angle20
0.005587617931017789,0.00018114969992580365,Coherency20
0.010944009839600406,0.0002732159125259459,Energy20
0.0015190039182346145,0.0001609097992324404,MeanInt20
0.0021017330120347085,0.0001304816764995873,VarInt20
0.0010596740247984034,0.00013860142718906792,Density20
0.0010718221876643915,0.00011756072339487192,VarDensity20
0.0028274785154921507,0.00017474387813143396,OrientationRef20
0.00491391028587197,0.00025568010799648024,Angle60
0.006381686784240144,0.00028857748354369997,Coherency60
0.012506020215646774,0.00034365156090796455,Energy60
0.0021729452586601566,0.00019823845843882805,MeanInt60
0.004441271028634652,0.00019190244090154968,VarInt60
0.0017678895115469087,0.00018308385788929181,Density60
0.0009403460506776947,0.00015223043116525467,VarDensity60
0.0037415415605311143,0.00015876150179635126,OrientationRef60
0.0077063287976355905,0.00032492204951450985,Angle100
0.009797466935841397,0.00025370776583751357,Coherency100
0.011350086692965859,0.00031129202601076815,Energy100
0.00417843408214944,0.00019172353096417061,MeanInt100
0.005132821302277087,0.00029826052513109443,VarInt100
0.004178303146615162,0.00023877049611950203,Density100
0.00206353273475202,0.0001611404881639105,VarDensity100
0.008108495235338398,0.00020449953396795185,OrientationRef100
0.013200568577985634,0.00033421282179665716,Angle140
0.023530466497399358,0.0004522704106180728,Coherency140
0.051196448052829704,0.0005385450734394086,Energy140
0.016998391870917513,0.00027079360765238573,MeanInt140
0.008979853131576876,0.0002808452520480188,VarInt140
0.011125872501663666,0.0002544246185836863,Density140
0.005480240831566493,0.0002168007014763654,VarDensity140
0.012151875366876008,0.00026856618791708806,OrientationRef140
0.03338447087373607,0.0004268479569591794,Dist
0.0028451382833854437,0.00018730185443230414,Frac
