mean,std,score
0.9787143038914112,0.002461691626254035,accuracy
0.9751065924709691,0.002998775242964448,balanced_accuracy
0.9741297850260567,0.004027114946919369,precision
0.9914708935375315,0.0010197931307776421,recall
0.9751065924709691,0.0029987752429644636,auc
0.9552661490264749,0.005032416687318142,mcc
0.982719171316353,0.002061261893681522,f1
