importances_mean,importances_std,colnames
0.005355383361981903,0.00018153768732914746,Angle20
0.01018780534808737,0.0002423276761368421,Coherency20
0.06348317903707562,0.00040465290982950793,Energy20
0.0036243531052470987,0.0001270271421520263,MeanInt20
0.006166750836585629,0.0001541490346114645,VarInt20
0.0023205738462289756,0.00011815074087599684,Density20
0.0023284505716801925,0.00016204513107922705,VarDensity20
0.005491853482363573,0.00013685901870937877,OrientationRef20
0.01025075927200766,0.0002642913545950255,Angle60
0.012864630849961027,0.0002832828045840636,Coherency60
0.06144368623716337,0.0006241281075483484,Energy60
0.006713213589357547,0.00020209640471495133,MeanInt60
0.007825730963415312,0.00019235332022855372,VarInt60
0.004304997699393061,0.00018334188608440488,Density60
0.0022712417921809,0.00013866736942181668,VarDensity60
0.011426386876745805,0.00025337094126790097,OrientationRef60
0.013110186109924054,0.00026237170980816506,Angle100
0.01827487555941311,0.0002885852593240798,Coherency100
0.03480965578581667,0.00044285175071320413,Energy100
0.009927610237691812,0.00021055787959631454,MeanInt100
0.011000524357394055,0.00022811735339727996,VarInt100
0.00710452213027248,0.00020823765488701024,Density100
0.004368594853203371,0.0001727135579867623,VarDensity100
0.01461963677259714,0.0002821541746476117,OrientationRef100
0.01578610526515089,0.0002471252558133028,Angle140
0.029914956942058445,0.00035305358914403703,Coherency140
0.04466618183966888,0.00042828931379152043,Energy140
0.019712112297761087,0.00039890854488949194,MeanInt140
0.014049732028872467,0.00024660308683139735,VarInt140
0.011384648339440721,0.00030513734063747523,Density140
0.007490292207172614,0.0002362993260499339,VarDensity140
0.019474457835452277,0.00029906200669231625,OrientationRef140
0.07525287549977211,0.00047206363530380365,Dist
0.005913378098914009,0.00020529817644445085,Frac
