importances_mean,importances_std,colnames
0.01928394646728075,0.0015917226957965832,Angle20
0.02328252365663681,0.002428787468568095,Coherency20
0.05767229850218973,0.016115942873375443,Energy20
0.013008041089401883,0.0018322532329679017,MeanInt20
0.016468456264926344,0.004279201195645082,VarInt20
0.007276503006790832,0.004193653452106197,Density20
0.007835186620730416,0.005748521774914882,VarDensity20
0.017445184424852204,0.0016917045092574132,OrientationRef20
0.026705458029090037,0.0021088740703216987,Angle60
0.028962711954100034,0.004234183590780356,Coherency60
0.06020723799795986,0.008301361734511969,Energy60
0.017963451498096278,0.007112938435910394,MeanInt60
0.022199104484404493,0.007564568608687124,VarInt60
0.012398179418265659,0.009423776942795087,Density60
0.01044059282862044,0.00964581454692495,VarDensity60
0.024880088220530647,0.001957303155495433,OrientationRef60
0.031633790386907744,0.0024860316717250385,Angle100
0.03967305500346662,0.007180353593190558,Coherency100
0.05931381423756061,0.00894916179115855,Energy100
0.025932563062700656,0.010807730854424909,MeanInt100
0.029938586482820394,0.010153921906051461,VarInt100
0.01773961786370453,0.012706499207590632,Density100
0.017447489177927433,0.01690181232753096,VarDensity100
0.0298561196380825,0.002897301734229363,OrientationRef100
0.03542434310378469,0.002469121165470541,Angle140
0.04903588105479841,0.0073815801202125175,Coherency140
0.06117539474268847,0.007987275653705633,Energy140
0.03781604738913691,0.01411834814518329,MeanInt140
0.03780514194768069,0.010705462424045124,VarInt140
0.02771733691120976,0.017227173852575994,Density140
0.017111625109687483,0.007241440578533207,VarDensity140
0.03411429605186468,0.0029018056745437762,OrientationRef140
0.06225984703096154,0.0045121092334122195,Dist
0.01997608634114061,0.016445892191466877,Frac
