mean,std,score
0.8508385283923199,0.0060628376457441,accuracy
0.8487950063496615,0.006419208537784397,balanced_accuracy
0.873522325076487,0.007794416836029362,precision
0.804703038658855,0.015774601805736074,recall
0.8487950063496615,0.006419208537784382,auc
0.7019555430908435,0.01173150879769025,mcc
0.8376010434499375,0.008955713558072172,f1
