,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_precision,split0_test_recall,split0_test_auc,split0_test_mcc,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_precision,split0_train_recall,split0_train_auc,split0_train_mcc,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_precision,split1_test_recall,split1_test_auc,split1_test_mcc,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_precision,split1_train_recall,split1_train_auc,split1_train_mcc,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_precision,split2_test_recall,split2_test_auc,split2_test_mcc,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_precision,split2_train_recall,split2_train_auc,split2_train_mcc,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_precision,split3_test_recall,split3_test_auc,split3_test_mcc,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_precision,split3_train_recall,split3_train_auc,split3_train_mcc,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_precision,split4_test_recall,split4_test_auc,split4_test_mcc,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_precision,split4_train_recall,split4_train_auc,split4_train_mcc,split4_train_f1,split5_test_accuracy,split5_test_balanced_accuracy,split5_test_precision,split5_test_recall,split5_test_auc,split5_test_mcc,split5_test_f1,split5_train_accuracy,split5_train_balanced_accuracy,split5_train_precision,split5_train_recall,split5_train_auc,split5_train_mcc,split5_train_f1,split6_test_accuracy,split6_test_balanced_accuracy,split6_test_precision,split6_test_recall,split6_test_auc,split6_test_mcc,split6_test_f1,split6_train_accuracy,split6_train_balanced_accuracy,split6_train_precision,split6_train_recall,split6_train_auc,split6_train_mcc,split6_train_f1,split7_test_accuracy,split7_test_balanced_accuracy,split7_test_precision,split7_test_recall,split7_test_auc,split7_test_mcc,split7_test_f1,split7_train_accuracy,split7_train_balanced_accuracy,split7_train_precision,split7_train_recall,split7_train_auc,split7_train_mcc,split7_train_f1,split8_test_accuracy,split8_test_balanced_accuracy,split8_test_precision,split8_test_recall,split8_test_auc,split8_test_mcc,split8_test_f1,split8_train_accuracy,split8_train_balanced_accuracy,split8_train_precision,split8_train_recall,split8_train_auc,split8_train_mcc,split8_train_f1,split9_test_accuracy,split9_test_balanced_accuracy,split9_test_precision,split9_test_recall,split9_test_auc,split9_test_mcc,split9_test_f1,split9_train_accuracy,split9_train_balanced_accuracy,split9_train_precision,split9_train_recall,split9_train_auc,split9_train_mcc,split9_train_f1,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,rank_test_balanced_accuracy,mean_test_precision,std_test_precision,mean_train_precision,std_train_precision,rank_test_precision,mean_test_recall,std_test_recall,mean_train_recall,std_train_recall,rank_test_recall,mean_test_auc,std_test_auc,mean_train_auc,std_train_auc,rank_test_auc,mean_test_mcc,std_test_mcc,mean_train_mcc,std_train_mcc,rank_test_mcc,mean_test_f1,std_test_f1,mean_train_f1,std_train_f1,rank_test_f1
0,0.8730918204602415,0.8702998132167417,0.8886907259756609,0.8308974987739087,0.8702998132167415,0.7451876392945879,0.8588229330359406,0.979767088607595,0.979353647783499,0.9818689290817061,0.9740794866441781,0.9793536477834989,0.959286473002398,0.9779586973788721,0.8725449988607883,0.8698544079452202,0.8873548791967367,0.831438651509212,0.8698544079452201,0.7440745200750284,0.8584872248924867,0.9806784810126582,0.9803372284992004,0.9819671406142891,0.975989010989011,0.9803372284992004,0.9611155674133314,0.9789689494395026,0.8722715880610618,0.8691480528753868,0.8849809885931559,0.8301793322104429,0.8691480528753868,0.7429375743961002,0.8567046674505393,0.9801316455696203,0.9797756123277418,0.9816375910110373,0.9751731404550493,0.9797756123277418,0.9600231115864825,0.9783946878682098,0.8718614718614719,0.8683965913088514,0.8828349473236139,0.8290196862196463,0.8683965913088514,0.7416200583405038,0.855081426509998,0.9797316455696202,0.9793930587690519,0.9810225743098616,0.9749662817855851,0.9793930587690519,0.9592226452925118,0.9779850520538302,0.8697197539302802,0.8671177923688318,0.8888423696880887,0.8253474584507726,0.8671177923688318,0.7390111395075455,0.8559189638663508,0.9787341772151898,0.978275229392071,0.9811458945990035,0.9724907880987735,0.9782752293920709,0.9572031552911331,0.9767991691892967,0.8725391906671528,0.8695060370119612,0.8865337973215227,0.8300750394944708,0.8695060370119612,0.7437025972407861,0.8573759624700423,0.9795241543080795,0.9791107347581675,0.9816593983131516,0.9737911195045895,0.9791107347581676,0.9588021869280831,0.9777094288454542,0.8741797302223843,0.8711614364548819,0.8893459915611814,0.8312136448782411,0.8711614364548819,0.7471410038810704,0.8592977628293329,0.9803444033194768,0.9799714198337449,0.9820620859737014,0.9751814717606879,0.9799714198337449,0.9604492744487986,0.9786096846002953,0.8744531534815895,0.8712484043459667,0.8826266257798456,0.8353682946357086,0.8712484043459666,0.7466814220301903,0.8583474728777829,0.9784861848800765,0.9780572085086847,0.9808145256709387,0.9724378371266938,0.9780572085086847,0.956724074484808,0.9766082193289108,0.8740430185927817,0.8712161554365067,0.8905232191636898,0.8311433614434203,0.8712161554365067,0.7471724351763659,0.8598092919456279,0.9792659277674544,0.9788687215107366,0.9810589706973089,0.973803925015933,0.9788687215107366,0.9582753326122307,0.9774179850997303,0.877551950419249,0.8739728268408103,0.8880820162323794,0.8353591160220994,0.8739728268408103,0.7528546411315795,0.8609141259899581,0.9787494746862041,0.9783224511710935,0.9811416696144323,0.9727010706966651,0.9783224511710937,0.9572569270074686,0.9769031384656024,0.8732256676557,0.002049849500229566,0.9795413182935974,0.0007334622380304573,1,0.8701921517805159,0.001878520420823645,0.9791465312553992,0.0007674616003569534,1,0.8869815560835874,0.0027127424526306072,0.9814378779885431,0.00044995380252154586,1,0.8310042083637923,0.002901240115930792,0.9740614132077166,0.001252462851933486,1,0.8701921517805159,0.0018785204208236394,0.9791465312553992,0.000767461600356937,1,0.745038303107376,0.0037702092307213813,0.9588358748067247,0.0014718133295542927,1,0.8580759831868059,0.001805656472839656,0.9777355012269704,0.0008009727709139383,1
