importances_mean,importances_std,colnames
0.000776263315180592,7.320213872869785e-05,Angle20
0.0012755500484188166,0.00022275535244966805,Coherency20
0.03259941480887572,0.0006824707985210106,Energy20
-2.6031633641343534e-06,3.492510143234941e-06,MeanInt20
-0.001138103022793302,0.00018352874034820884,VarInt20
-0.00018951029290796838,5.845014817492243e-05,Density20
0.0,0.0,VarDensity20
1.5618980184428644e-06,5.726959401051369e-06,OrientationRef20
0.0004607599154492381,4.0679373274065996e-05,Angle60
0.005069920967960273,0.0003185642372315467,Coherency60
-0.0008168726636608947,0.0004077551086830415,Energy60
6.091402272039304e-05,9.263897327559571e-05,MeanInt60
-0.0013192831929360715,0.00015469362631008327,VarInt60
0.00044774409862862185,8.561202366210253e-05,Density60
-0.000350906421483399,7.177181517660673e-05,VarDensity60
0.00012911690286034893,6.862878704368024e-05,OrientationRef60
0.0007153492924601879,9.264336211891974e-05,Angle100
0.013040286556223113,0.00031652625401122647,Coherency100
0.007624665493507687,0.00020072735961216884,Energy100
0.0007627268656871689,0.00013420310748968908,MeanInt100
-0.0003831856471984918,0.0001341212821706812,VarInt100
0.0024344783781250824,0.0001731007728464133,Density100
0.00016451992461237187,7.595529316756467e-05,VarDensity100
6.976477815840987e-05,8.103158765202261e-05,OrientationRef100
0.0007523142122306869,9.501367978507133e-05,Angle140
0.007320616012578463,0.0003064528118068623,Coherency140
0.005359913366723224,0.0004462721024462762,Energy140
0.005732686360465223,0.00013033402325165772,MeanInt140
0.00014838031175482547,0.00016857970178033122,VarInt140
0.000941303872465804,0.0001408366714167292,Density140
0.0005159469787685778,0.00016433281882266546,VarDensity140
0.00011974551474950302,0.0002295629984163506,OrientationRef140
0.015121775982173524,0.0003427586298791535,Dist
0.0012510803127961045,9.99845193678497e-05,Frac
