importances_mean,importances_std,colnames
0.0029691472391099,0.00016754577886196346,Angle20
0.0053845933178805405,0.00018424977303260705,Coherency20
0.010775740609845241,0.00026749646627213976,Energy20
0.0013955122219423595,0.00014870527701449772,MeanInt20
0.0024470439697269883,0.00019125935768062448,VarInt20
0.0010921107940711253,0.00013362511368183818,Density20
0.001266757198082528,0.00012557916362965197,VarDensity20
0.002848965332307644,0.00020361950203282023,OrientationRef20
0.005362505929332273,0.00021989863852100763,Angle60
0.006755322608792007,0.0002748653537901247,Coherency60
0.011365899944907916,0.000301502856533196,Energy60
0.002830342583990682,0.00021644402690789593,MeanInt60
0.0036085225470171936,0.0002173880294009159,VarInt60
0.002359583306805868,0.00019962065177058666,Density60
0.0010487567761927755,0.0001610849102943165,VarDensity60
0.0040409881374615505,0.0002335412732503031,OrientationRef60
0.008380481691125992,0.0002514653797206781,Angle100
0.010295692403979801,0.00025592853895358835,Coherency100
0.014042426624220387,0.0003635276585717658,Energy100
0.005505086289106805,0.00019277230778852258,MeanInt100
0.006398741111588739,0.0002600505292602882,VarInt100
0.0048896653771801895,0.00021911667902174554,Density100
0.0022321105039065517,0.00017805594810623948,VarDensity100
0.0061840452686648395,0.00026814178681204727,OrientationRef100
0.014400688648100369,0.0002680502469864675,Angle140
0.02329561184277711,0.00043552682518030705,Coherency140
0.04692320334351303,0.0005238093379678288,Energy140
0.01658809718554474,0.0002664934366747229,MeanInt140
0.008519951349576985,0.00019663502154648702,VarInt140
0.010458849662247726,0.00023189181735436967,Density140
0.005901087286080431,0.00024432346938392074,VarDensity140
0.012562312469251472,0.00032327842786196805,OrientationRef140
0.035808099588697614,0.00042030954321862563,Dist
0.0024530632971677163,0.00021038393456385718,Frac
