,mean,std
Coherency20,-0.005380112784638435,0.0001334703464930554
Energy20,-0.000534834749089852,0.00018201193087399547
MeanInt20,-0.013617138982082921,0.0001753299677723808
VarInt20,-0.002751088585909034,0.00016056582036589787
Density20,-0.007928296095367248,0.00014961665949192517
VarDensity20,0.0004953958169748085,0.00015258455398554043
OrientationRef20,-0.005765222357056165,0.00012512653302279667
Coherency60,-0.006785280890855838,0.0001633747511912417
Energy60,0.026050753087301037,0.00022199440453345292
MeanInt60,-0.0028961738882147146,0.00015082379159487774
VarInt60,0.0036931615390106477,0.00022494643041874888
Density60,0.09749625240916557,0.00033519566440566535
VarDensity60,-0.0018382825326575425,5.667763643447061e-05
OrientationRef60,-0.00909183382111497,0.0001753986139537227
Coherency100,-0.001573988150474659,0.00012836732145480144
Energy100,-0.007572096509386806,0.00023296967686553576
MeanInt100,-0.010621921621814545,0.0002933151364009587
VarInt100,0.00736704975372976,0.00014915991846473626
Density100,-0.035931187094010976,0.00020899436623912922
VarDensity100,-0.0033835391534013603,0.0001360537825348476
OrientationRef100,-0.006252230708830031,0.00014746885227619845
Coherency140,-0.004378970661717463,0.0001809058155951124
Energy140,-0.008046612891712457,0.0002696421190048119
MeanInt140,-0.01848704404311511,0.00021389538238890182
VarInt140,-0.008118352487686453,0.00017706790599682286
Density140,0.0859238703690485,0.0003697776691515621
VarDensity140,-8.423156542221033e-05,0.00012870378827207221
OrientationRef140,-0.016128203297879905,0.0002437723835132029
