mean,std,score
0.9650869182617265,0.0006097240364685448,accuracy
0.9648827933217984,0.000613010640921735,balanced_accuracy
0.9533004609988949,0.0009743977983333558,precision
0.9791262363495479,0.000774228037528359,recall
0.9648827933217984,0.0006130106409217289,auc
0.9304847243846108,0.0012112462054459246,mcc
0.9660403224160974,0.0005862955174529552,f1
