importances_mean,importances_std,colnames
0.023822698837531592,0.001831441106556805,Angle20
0.024475943060066903,0.0032769022576117613,Coherency20
0.030919315950472138,0.0023208742149813263,Energy20
0.01516935199247838,0.001666035467273773,MeanInt20
0.018265487248554393,0.0021457431501052723,VarInt20
0.01093821470496485,0.0012952469664003607,Density20
0.010874467603950007,0.001116417171330806,VarDensity20
0.02240063224126531,0.0018082139710562711,OrientationRef20
0.0329914391164471,0.0026011482091161356,Angle60
0.03131315356695098,0.0032267095586872413,Coherency60
0.03893197567431708,0.011484038785723355,Energy60
0.019167210598166045,0.006999448716189671,MeanInt60
0.02284033074814187,0.00352598638220526,VarInt60
0.01432128175204891,0.006186754757343187,Density60
0.011742377139166944,0.0015221592170967793,VarDensity60
0.02917379023124949,0.003199692002523594,OrientationRef60
0.037915722268760284,0.002812849001924986,Angle100
0.038984688465209846,0.005067128062457795,Coherency100
0.0477092740903046,0.010576861130146513,Energy100
0.023733566856550724,0.008524305000983093,MeanInt100
0.027056047650519655,0.00429740497902902,VarInt100
0.019290539414676067,0.00856594582379014,Density100
0.01357790780421737,0.001690820415034513,VarDensity100
0.034208212321876805,0.004490549690692363,OrientationRef100
0.042721049543057735,0.003408019773374326,Angle140
0.05196926858744364,0.006285807877799862,Coherency140
0.0702071697747759,0.013163658549596245,Energy140
0.03733198467353236,0.01737038176538119,MeanInt140
0.03301871890464956,0.004110532186527438,VarInt140
0.027367368122909803,0.012138841069545514,Density140
0.018141016412493455,0.0028013214388531234,VarDensity140
0.038613084047369475,0.003933112209378808,OrientationRef140
0.06290234964055223,0.004880100559733715,Dist
0.017904360955328633,0.006183492890991635,Frac
