importances_mean,importances_std,colnames
0.007518326525639126,0.00019259816353010915,Angle20
0.012623289119628286,0.00020111531971218975,Coherency20
0.020882405347913396,0.00031379109932861175,Energy20
0.005301291538031024,0.00014751277688517534,MeanInt20
0.006407216655055018,0.00014161524034791477,VarInt20
0.0017548212479937763,9.482394592239279e-05,Density20
0.0015965648820789177,0.00010098290806626757,VarDensity20
0.005137676726089528,0.00011551800096650032,OrientationRef20
0.009839416813989307,0.0001843819079400259,Angle60
0.010901239845454758,0.0001665274221227929,Coherency60
0.11420856858129985,0.0008099047587791621,Energy60
0.006974815139847853,0.00015831405531089145,MeanInt60
0.009312716672516274,0.00015777717257380082,VarInt60
0.0025088266119842866,0.00011468972522278894,Density60
0.0019319217229995596,9.64332455583644e-05,VarDensity60
0.008039387163128842,0.0001249951767243108,OrientationRef60
0.009646659624122079,0.0001697371634317969,Angle100
0.011048163696170177,0.00017356358985327606,Coherency100
0.05503644516438057,0.00040197062792115916,Energy100
0.010419661082808859,0.00019137463166919843,MeanInt100
0.01610344432713678,0.0002469638375269495,VarInt100
0.0052714757438082445,0.00012033217990406942,Density100
0.004749209323612768,0.00012800061546531933,VarDensity100
0.00849730124126132,0.00013686977683292193,OrientationRef100
0.010707922957133735,0.00024031364827944974,Angle140
0.013006081657436755,0.00025094494522887354,Coherency140
0.054211764011550506,0.00037272972454901885,Energy140
0.018187299973824775,0.0002323833931174988,MeanInt140
0.02329818530621858,0.00028118979670734056,VarInt140
0.012151143326600873,0.00019690166578838732,Density140
0.007447817145263968,0.0001430053018829267,VarDensity140
0.010905834724741995,0.00018666268576429852,OrientationRef140
0.03978543364573195,0.0003046596617056922,Dist
0.005669913611197619,0.00013423689038669477,Frac
