model_0_importances_mean,model_0_importances_std,model_1_importances_mean,model_1_importances_std,model_2_importances_mean,model_2_importances_std,model_3_importances_mean,model_3_importances_std,model_4_importances_mean,model_4_importances_std,model_5_importances_mean,model_5_importances_std,model_6_importances_mean,model_6_importances_std,model_7_importances_mean,model_7_importances_std,colnames
0.010257498848541288,0.00016092213965460353,0.010207763402407144,0.00015546070684138122,0.009840753913925934,0.00012008481894232752,0.00970687059571365,0.00015647414323693957,0.01052980902943701,0.00018377627446158724,0.009580068037299138,0.000149463925396927,0.009646659624122079,0.0001697371634317969,0.010261512118985757,0.00018272786992103602,Angle100
0.011041756375556992,0.00023694657464844054,0.011279589314786391,0.0002205814219177266,0.01115845596824814,0.00019843439346303683,0.011587990343048504,0.0001856037380171751,0.011781002607249432,0.0001734990762639148,0.011592431468328912,0.00017171970710327256,0.011048163696170177,0.00017356358985327606,0.011924019732305495,0.00019877618928747614,Coherency100
0.04486674811430595,0.0004384784821316466,0.05558745055222231,0.0005486558077633297,0.06027603560341224,0.0005782045131913983,0.08080667959390095,0.000540413845923155,0.05206405111339096,0.00040816436803855046,0.049664017117511276,0.0004813063556024695,0.05503644516438057,0.00040197062792115916,0.04879425796491337,0.0004554374875152021,Energy100
0.010306814740342415,0.00018832436133136096,0.009937994627133965,0.00019637568057981103,0.01035142371639718,0.00017795934586989947,0.010229266522216307,0.000145322104162125,0.010407131876811648,0.0001261181568190142,0.01144864007574939,0.00018323792410145106,0.010419661082808859,0.00019137463166919843,0.01023893577803923,0.00020599651329009455,MeanInt100
0.015407229960924458,0.00028871106552087576,0.0172414558854856,0.00023448306715649161,0.015169842738494706,0.00017497799769838866,0.015515998546215921,0.00018608283451250178,0.015563259843907133,0.0002481697983456372,0.015639692448467055,0.000256473462335547,0.01610344432713678,0.0002469638375269495,0.01568635204822761,0.0002494443246543932,VarInt100
0.005532674849953615,0.00019782850033833025,0.004866205230945894,0.0001726290209548621,0.005504906280185062,0.000140778906443217,0.00497746509911566,0.00013452770267934663,0.006088009164590698,0.00018618367008290952,0.0052687917712846795,0.00016467230282780882,0.0052714757438082445,0.00012033217990406942,0.005224395466297231,0.0002049285018142775,Density100
0.005824781610656941,0.00014248798648998744,0.00549630097724307,0.00014346399790812514,0.004624731798844158,0.00014861123053810463,0.005111149635142298,0.00017152425138582372,0.005061188287783928,0.00015589830015765436,0.004744742631404808,0.00013948699757842706,0.004749209323612768,0.00012800061546531933,0.004888998021515567,0.00014660799078553157,VarDensity100
0.00917029029857267,0.00016694308134591703,0.008820884398961193,0.0001964359145159583,0.009585711082282273,0.00014722123045713057,0.008512198770548655,0.00019013597051858425,0.00928186753269494,0.00015074687107432524,0.008898799949554352,0.00019680489666257288,0.00849730124126132,0.00013686977683292193,0.008881644563877196,0.00014182004712473854,OrientationRef100
0.011188057003410934,0.0001524211109601447,0.010727980071436778,0.00017221522700791022,0.01111857341366589,0.00021970206662645775,0.010884506601980445,0.0001585291503341646,0.011083135163403136,0.0002123380608211385,0.010451458339742807,0.000226613475902287,0.010707922957133735,0.00024031364827944974,0.011664438504571347,0.00017209410662788005,Angle140
0.013135193538031397,0.0001873109230227527,0.014073287340814252,0.0001791459965242642,0.01291157096971213,0.00022251413391310656,0.01283608254403307,0.0002475475049051278,0.012817711073007084,0.00014828236144189756,0.013194744329883334,0.0002035322130285017,0.013006081657436755,0.00025094494522887354,0.013174159378393306,0.0001586847145766483,Coherency140
0.05617480430099374,0.00038072561501807244,0.05447265769119188,0.00040734144253050505,0.06664936559473356,0.0004318834449048733,0.05262225614750561,0.00042956579797079656,0.054908828549196396,0.0004426013805751493,0.05919954203914987,0.0005390187251417408,0.054211764011550506,0.00037272972454901885,0.05583039670524847,0.0003814549053341836,Energy140
0.017099313719947443,0.00023941772772499215,0.016748490241372854,0.00023391328958236458,0.017078542127587075,0.0001925696483908334,0.017093588326980394,0.000185236782784532,0.016489482088877953,0.0002135123540520054,0.014925070601810652,0.00028033742340447464,0.018187299973824775,0.0002323833931174988,0.016205274092210568,0.00024134553279654073,MeanInt140
0.022574261211205267,0.00037820337678473175,0.023910236675463888,0.00031605553529354103,0.020997774860433423,0.00023933245711912755,0.024726937600249403,0.00029708510933288903,0.022499434444177926,0.0003026759835657811,0.02334517939843439,0.0002801226446439878,0.02329818530621858,0.00028118979670734056,0.023707536716768243,0.00026817973462083065,VarInt140
0.011694261643787037,0.0001906739655085759,0.013114883460748131,0.00021703679282462443,0.012838231425116508,0.00017126285472360503,0.012352405831750695,0.00017339315264056093,0.013131075847308486,0.0002617595922922291,0.012139542037428393,0.00023245352727258725,0.012151143326600873,0.00019690166578838732,0.012744517905698478,0.00018684864031514364,Density140
0.007029559687049558,0.00016729199307143617,0.006935493540698837,0.00015446536260941274,0.008358229962752928,0.00018967761803205868,0.007335032373930365,0.00019352103653817723,0.008206743374098076,0.00012299659146169334,0.007416230915283502,0.0001592570977378145,0.007447817145263968,0.0001430053018829267,0.008177637969953326,0.00014341298640507615,VarDensity140
0.01040590492250986,0.00019430517695166486,0.010713609528303995,0.00018149012486128472,0.01041524212088543,0.00017740657343181957,0.0103184524879948,0.00014094553268204944,0.01016439531616976,0.00018247886437858346,0.01015138750466057,0.0001519564478087756,0.010905834724741995,0.00018666268576429852,0.010725201001206752,0.00014654355725597244,OrientationRef140
0.03703006946717389,0.0002553087460261491,0.03962569453012384,0.00026766274676664,0.03839454283734638,0.0002882274177143221,0.04038179503799044,0.0003498620063963284,0.038220642449885225,0.00030820068549477396,0.037450756653049234,0.0003266005596176467,0.03978543364573195,0.0003046596617056922,0.03995906710841644,0.0003257906321163087,Dist
0.005190781410679117,0.00013852743181417236,0.005611014996073974,0.00013589211931537096,0.006427372541159082,0.00014127772174677168,0.005267436482676709,0.00016193304599881157,0.0048385601962088005,0.00015054081711138908,0.005112526159269408,0.00013627039010291774,0.005669913611197619,0.00013423689038669477,0.006220890336524924,0.00015932741406248855,Frac
