importances_mean,importances_std,colnames
0.01919412682614242,0.001452875540488313,Angle20
0.023628784017688337,0.0028178461127378067,Coherency20
0.05144087696277477,0.006142168737647203,Energy20
0.013197543978323867,0.0017897365874465273,MeanInt20
0.017792324043335604,0.0034317720819059734,VarInt20
0.009554408006446847,0.0012927146250470618,Density20
0.009231032213890353,0.0009188710716148703,VarDensity20
0.018471126091467137,0.001350909801122205,OrientationRef20
0.02416755401111086,0.0017341612093803305,Angle60
0.026388450225062015,0.0027747565805739407,Coherency60
0.05274396688617409,0.009309774290816216,Energy60
0.01707625100726747,0.003244649335693324,MeanInt60
0.02739989333961409,0.007413367821839435,VarInt60
0.014870809322846141,0.004203339079598201,Density60
0.010792296382666596,0.0013980129067934879,VarDensity60
0.024175021975778276,0.0020750181544111532,OrientationRef60
0.027258693962645037,0.002057955983132289,Angle100
0.03024380743367657,0.0031831291568783656,Coherency100
0.06105759871269808,0.01241128344877098,Energy100
0.024698341571210196,0.007513323531619891,MeanInt100
0.03595378081131992,0.010652016436983418,VarInt100
0.020029196725892144,0.005560314828919138,Density100
0.013099508667146709,0.0020174883188096896,VarDensity100
0.028313267590550646,0.0026448078052787464,OrientationRef100
0.030630465532561275,0.0028511299322725387,Angle140
0.03656257791573246,0.00265139644189535,Coherency140
0.06027163419108396,0.011786831584462452,Energy140
0.03388570180010546,0.008284658802765354,MeanInt140
0.04602395800235347,0.013690526982374144,VarInt140
0.03287217567510677,0.009739596949279998,Density140
0.01937830077689232,0.005235710825354587,VarDensity140
0.032580906005015786,0.0029720426012821697,OrientationRef140
0.0895669000079953,0.010092256995083763,Dist
0.017448719327424953,0.00523425830731879,Frac
