importances_mean,importances_std,colnames
0.01550719213164054,0.0008398551036605882,Angle20
0.025660606652088188,0.010377698764375448,Coherency20
0.0585752916091383,0.03217970347485608,Energy20
0.01321356007504624,0.0032643260894045846,MeanInt20
0.019425781043428954,0.0033417969597609723,VarInt20
0.006579746750935435,0.002334456913222392,Density20
0.006270491331439731,0.0027843930530165547,VarDensity20
0.014304085053196892,0.0008877480935669195,OrientationRef20
0.019377531549571027,0.0012198559990472125,Angle60
0.02244073932424556,0.004166596787516878,Coherency60
0.09849936587045037,0.07963471842724011,Energy60
0.018293064115176085,0.0072603424051270885,MeanInt60
0.022599206525552678,0.011746773164697242,VarInt60
0.011243024756025335,0.0065001779590600104,Density60
0.009025721497281801,0.005009710593944226,VarDensity60
0.018582039886720806,0.0012002518166656932,OrientationRef60
0.021831813176651164,0.0013655820987191905,Angle100
0.02431784806322314,0.003985871387035785,Coherency100
0.09013943565032,0.06946608467547287,Energy100
0.02339081281482649,0.008657133062279953,MeanInt100
0.0283430459443833,0.016018608625853567,VarInt100
0.01728348267234758,0.008111778295274331,Density100
0.01249887240407082,0.007536356303307612,VarDensity100
0.021647246367443758,0.0015013953168305848,OrientationRef100
0.025334840727069367,0.0016106226646331742,Angle140
0.02836057172474907,0.0026864857730521715,Coherency140
0.12000558361201875,0.08203214611563077,Energy140
0.031467453715796276,0.010168675471494816,MeanInt140
0.03626498638315251,0.018030631120423926,VarInt140
0.023277152417084206,0.009614817319377576,Density140
0.015230147409319857,0.005729736383847604,VarDensity140
0.02411764742812798,0.0017446335014041664,OrientationRef140
0.06023741157498644,0.016491216790118043,Dist
0.01665419974249147,0.008472608043649665,Frac
