model_0_importances_mean,model_0_importances_std,model_1_importances_mean,model_1_importances_std,model_2_importances_mean,model_2_importances_std,model_3_importances_mean,model_3_importances_std,model_4_importances_mean,model_4_importances_std,model_5_importances_mean,model_5_importances_std,model_6_importances_mean,model_6_importances_std,model_7_importances_mean,model_7_importances_std,model_8_importances_mean,model_8_importances_std,model_9_importances_mean,model_9_importances_std,colnames
0.006745486810019533,0.00012745863764478417,0.006651845119168624,0.00016169527031392462,0.007067645693775796,0.00014630272948978738,0.006422453161710292,0.00011200400404103752,0.0064890518693391875,0.00010389467698742789,0.006932041402706346,0.0001253601041881652,0.006891740842721898,0.00014825059035555247,0.007006292977423826,0.00011676930782234329,0.006883537460065285,0.00013648793080351957,0.0066568943618365035,0.0001232614752631237,Angle20
0.020741553396025455,0.00021360921066122834,0.020798803466993632,0.0002184064827270132,0.021249140885071446,0.00019757695927818966,0.02262124603699835,0.00024954140189831084,0.02042831763376896,0.00020011978524146494,0.02129348634795948,0.00018948619746990932,0.020038470834064563,0.00022240633457671402,0.020849955955150934,0.00011215190688125705,0.0214917945884353,0.0001608751786292503,0.022768449142821705,0.00019130258363922966,Coherency20
0.052210251219024305,0.00029083884880512273,0.05198320342864996,0.00025250430807402773,0.05400471728909191,0.00038423318083191524,0.0549496935078297,0.00030740942977776006,0.05307294510112112,0.0004186344047924983,0.05256171768507773,0.0002967377393345126,0.052951454090907187,0.00028966123583946566,0.053333992000290174,0.0003671946014120341,0.0533325714928786,0.00034761062719058597,0.05565312966903025,0.0003593978656655848,Energy20
0.005638047542291469,0.00011547970843600799,0.005160967077593559,0.0001246328310111229,0.005393892496975916,9.2474139688809e-05,0.005501745504821391,0.00011355984262847787,0.005032933732695477,0.00017782352568843763,0.005624879058117556,0.00012323237388441605,0.004981640356985125,9.064030530133589e-05,0.0057890966140521135,0.00014016402280533373,0.005289517902223043,9.743380390863579e-05,0.005918842572566533,0.0001433317460869781,MeanInt20
0.017058283445694978,0.00018754820703673753,0.017575899639843913,0.00012332911798888042,0.016361967994043377,0.00021360828350057854,0.018558734946695934,0.00017374051367504426,0.01724424585157286,0.00021923605872287456,0.018256365979787123,0.00018266679597763377,0.01725755364685441,0.00017090295625393,0.0186356834581324,0.00017473098239386559,0.018306331883314438,0.00015966314555444303,0.01832805398130232,0.00018668767769267904,VarInt20
0.0025477089805553115,0.00010100552559155975,0.003633700532787095,0.00013055507391212092,0.003104803452448035,0.00012927346501382246,0.0031428746686519293,9.747340351018229e-05,0.0030412379193298904,0.00012281349975176606,0.0029241436936586576,0.0001202317229030161,0.0033290559895053917,0.00011401251057231974,0.0033782878598519472,0.00010317718880176333,0.004402632739020655,0.00011740388430646074,0.003867448705816138,0.00012071750774208365,Density20
0.002655099312061197,9.354707895990169e-05,0.0025304139057787276,9.280484330564512e-05,0.002724107598916366,9.979886814850878e-05,0.0022004165581172614,8.901598180728681e-05,0.0026545469307996763,0.00010602270878477058,0.0025489386744885654,0.00011085081069864005,0.0020879834173308113,0.00011996622036785398,0.0019257767178265587,0.00011383055954368885,0.002171192997392335,9.683296032341703e-05,0.0028543634220538,0.00011104068584901627,VarDensity20
0.0055935220746729745,0.0001344135050893019,0.005244757442479779,0.00012020037604403405,0.0058788691212832925,0.0001122486141156028,0.005336933928576989,0.00011709202960296091,0.005373034853948755,0.00011466951230784878,0.005590228161491898,0.0001625699314937806,0.005725980490560989,0.00012942229590707122,0.005651354095567144,0.0001350293175523881,0.005642745325209438,0.00012132684093833962,0.005917186830830253,0.00011183766198112334,OrientationRef20
0.009399744100849055,0.00016267475133966021,0.009849103978164594,0.00012453392461117936,0.010089020078653673,0.0001349278778415601,0.009917404002023534,0.00016717350253311604,0.009933260032033672,0.00016488768766352563,0.01027096249510902,0.00015895057729028926,0.009847167700465153,0.0001641718276066205,0.010160560949822772,0.00014224217927419951,0.009701356302999849,0.0001501625709315804,0.010144973519336983,0.00015656222545466515,Angle60
0.014019647349887816,0.00018433075610170836,0.016412618566724508,0.00023251891298670555,0.016094037306319153,0.00018919178364356333,0.014582543026908012,0.00016530802261917004,0.015907562441645633,0.00017028235323673178,0.015504244890157023,0.0001758582126819673,0.0153840605334989,0.00022731467989812475,0.01531273718818397,0.0002181338129591346,0.01498724398419785,0.0001817238467606555,0.01565206148156314,0.0001799675339021672,Coherency60
0.08211667277296887,0.00045589055131391176,0.09838487363774433,0.0006627444917790471,0.07540903687729573,0.000503498494350672,0.10316533571995598,0.0005084860301359988,0.09654534530166861,0.0006819807673249419,0.10831288023244964,0.000585724156290019,0.08938808569225704,0.0004650417160114736,0.10040911430465083,0.0006376408265584932,0.0957253223366019,0.0005540902594126343,0.08142421698043607,0.00046612509787184953,Energy60
0.007288533604079428,0.00013652090513064703,0.007185657215898248,0.00016078574691291573,0.00678328422613792,0.00014428219987665283,0.006833107417299414,0.0001525385821478616,0.006878011262154712,0.00011267233290537627,0.006829096817236432,0.00015429246785742597,0.00696267572713886,0.000153289225974208,0.007533001432456428,0.00012307516426201525,0.007276282548388824,0.0001500844006608246,0.008346325127600591,0.00014480066735299922,MeanInt60
0.014169473594695513,0.00019495311035515163,0.01430083102781247,0.00024989376159761516,0.014812922242965768,0.0002080657395853221,0.014782068264867365,0.00021709887043124966,0.015520378618642361,0.00020848290365601705,0.01326973284742473,0.0001352515338052062,0.01508938899691236,0.0001883966949750701,0.01403219841782529,0.00019904450413264104,0.014459375441847677,0.0001990067497456494,0.013691628712360156,0.00016280153103804716,VarInt60
