importances_mean,importances_std,colnames
0.005122556560805169,0.00017052918434098965,Angle20
0.009658952618403275,0.00026539486923737724,Coherency20
0.04557555140747663,0.00034418407648121387,Energy20
0.0030855187755373065,0.00013810716113929098,MeanInt20
0.004969918175741328,0.0002005721093480539,VarInt20
0.0018849283443035196,9.115493439151672e-05,Density20
0.001606048365008328,8.880015612807816e-05,VarDensity20
0.004299842494963005,0.0001542057083798313,OrientationRef20
0.008216741150123648,0.00021051376445778132,Angle60
0.00981106306369659,0.00021337464973870005,Coherency60
0.05809120890854813,0.00040312157450929283,Energy60
0.005731910920613762,0.00012263179234437522,MeanInt60
0.011321379010658661,0.00037882840998225366,VarInt60
0.003544184579195209,0.000153660598590417,Density60
0.0021873817119056117,0.00012054921843718441,VarDensity60
0.008255791841212123,0.00021669789988913024,OrientationRef60
0.010018725013517419,0.00022797916599636214,Angle100
0.016415255994389092,0.00025628168272914944,Coherency100
0.03580886288870082,0.00038052641294160627,Energy100
0.01064636874245,0.00019766782765736872,MeanInt100
0.018349686316733064,0.00033509239169108847,VarInt100
0.006392168450871901,0.0002565009993538058,Density100
0.004355879679676881,0.00014329955431290834,VarDensity100
0.010667182007569631,0.00022959564746045604,OrientationRef100
0.011785322727763226,0.00023193270893783277,Angle140
0.023072930429255144,0.00023117189514054368,Coherency140
0.03526938922437324,0.00048063125470381915,Energy140
0.026769232507458822,0.00038238724029523335,MeanInt140
0.028452499098209075,0.0003697131045525676,VarInt140
0.013640751091338381,0.0003032792308258652,Density140
0.010147061181630305,0.00020998173918085236,VarDensity140
0.012833860901638749,0.00024093884276988353,OrientationRef140
0.09593177487860069,0.0007293023389265684,Dist
0.00412010649230284,0.00016045670011144366,Frac
