importances_mean,importances_std,colnames
0.023755854087901204,0.002199902222854582,Angle20
0.025013686775373026,0.0036965645256645365,Coherency20
0.031142051198980995,0.0028431271859357793,Energy20
0.015145749215772759,0.0016147551168977207,MeanInt20
0.018778827337670664,0.002426427763752138,VarInt20
0.01096736476187339,0.0012913561681166634,Density20
0.010713691327989222,0.0012614598203773305,VarDensity20
0.022020798776778327,0.0020024738885878746,OrientationRef20
0.032849481831155845,0.00303250882433937,Angle60
0.031692958783409324,0.003174426471104162,Coherency60
0.03926306808840429,0.012244586366862244,Energy60
0.018727003292979296,0.006861390744506333,MeanInt60
0.021715072751301658,0.0033590350024619246,VarInt60
0.014044653413275845,0.005861320628731402,Density60
0.01182305538189556,0.0015832959692325434,VarDensity60
0.02880534939509517,0.0031618802299056485,OrientationRef60
0.03799403289655274,0.0031794038617090612,Angle100
0.038340750898220914,0.004133943419250411,Coherency100
0.04760764014637516,0.011729138736988593,Energy100
0.022051370059557974,0.0068555587190782365,MeanInt100
0.02722380782651592,0.004097881483390432,VarInt100
0.017942706942047807,0.007697528595727926,Density100
0.014053511882675554,0.002559513656114472,VarDensity100
0.03448606490510358,0.0051121709186266245,OrientationRef100
0.04441000272490511,0.003979864171938319,Angle140
0.0531547358745098,0.005834783643565576,Coherency140
0.07259976851191978,0.015119911321366508,Energy140
0.03667396641985731,0.01528600915471181,MeanInt140
0.03197309180395595,0.0037148471664004003,VarInt140
0.026677976772311107,0.01128604383573184,Density140
0.018354818461251494,0.0028286419211951404,VarDensity140
0.03874573068432418,0.004610661092628303,OrientationRef140
0.06346330723799104,0.005145848761998505,Dist
0.017788049532068192,0.006244812035053462,Frac
