Angle20,Coherency20,Energy20,MeanInt20,VarInt20,Density20,VarDensity20,OrientationRef20,Angle60,Coherency60,Energy60,MeanInt60,VarInt60,Density60,VarDensity60,OrientationRef60,Angle100,Coherency100,Energy100,MeanInt100,VarInt100,Density100,VarDensity100,OrientationRef100,Angle140,Coherency140,Energy140,MeanInt140,VarInt140,Density140,VarDensity140,OrientationRef140,Dist,Frac
0.002771346007082842,0.005138882737768968,0.010593741145398239,0.0012786987080694034,0.0024511961186849396,0.0010704876211501402,0.0009582168947795955,0.0026012771799049927,0.005381270152155393,0.00781355531681771,0.013649855150546286,0.0031640264293546494,0.003463033111395064,0.0018737327264277681,0.0014846115204097954,0.004600684867516303,0.009474835086976219,0.009017095374812767,0.01159071675294765,0.0042526746563290585,0.005850806348071669,0.003488561894155473,0.002814135140275842,0.008632090443292051,0.01390765515943082,0.022614242444111365,0.05820514850602687,0.017353098315539994,0.008788270480457494,0.008986013099755774,0.005227341190128798,0.011876940741383901,0.03752914463036994,0.0033617398336815985
0.00282865835932844,0.0053981971761778436,0.010903715463492114,0.0013319795063593265,0.0024066311232994186,0.0014692205407579317,0.0009727744129158777,0.002112293778643526,0.0056932827960233245,0.007706300949901768,0.013411819103574807,0.0025952555884328765,0.003332520630297764,0.0016966598672703004,0.0015539941895367226,0.004641036902947815,0.008723026083591212,0.008732586084545302,0.011670737891079974,0.003876818632361445,0.005581215001587925,0.003457442988326287,0.0029143846488768332,0.00864938544584315,0.014360603627701085,0.022626421159079535,0.05826835153692622,0.016906190121766862,0.009364351937057203,0.009071075090005265,0.004967142721980955,0.01168246505879278,0.03843085151118397,0.0035416153437775044
0.002858446318693808,0.005277608217067131,0.010706012524547281,0.001349372601381682,0.0022013771497895185,0.0015233352970646097,0.0008138592431060632,0.0026423962551715974,0.005758619345027971,0.007618325827514205,0.014302493174598863,0.0028345899135324704,0.0033281840684428188,0.0017484876699987995,0.0016639301293301934,0.0048850336368909675,0.009512360357093241,0.008746302640683434,0.01097302379609344,0.0039014396147430963,0.005907385089846784,0.0035117040315126857,0.003005663068799236,0.00881516407548355,0.013660337745957873,0.02300437922211307,0.058686438446708844,0.01729598662334686,0.009523109286845632,0.009207379116194958,0.00493924946798352,0.011454772829589954,0.03777496423556259,0.0035586985168957197
0.002915657746617062,0.0053996505333429035,0.011072166056283583,0.001280968224551371,0.00212408278143561,0.0010066492912457203,0.0007905791570284038,0.002328906672081521,0.005234734828354459,0.007580396362532826,0.013786368174053987,0.002886110654885865,0.0032744393639979608,0.0015898022017623026,0.0013571198162247722,0.00506075962364394,0.008565571787798487,0.008434978570821094,0.010810706153104865,0.004475994880006162,0.005915508222815169,0.003550047811631374,0.00274450335162979,0.008849033925432792,0.014398098880888388,0.022167559942880777,0.057881192570853446,0.017125553953300066,0.009426066818308154,0.008838503014391819,0.005278861238780852,0.012243304562447488,0.037625759302966966,0.0036243421440218526
0.00293002214729865,0.00515962838041073,0.010952400840710808,0.00123516652894895,0.002575544147570885,0.0012021903480504692,0.0009427301922894094,0.002198726131535933,0.00551112800896747,0.0077717234655244605,0.014213519111665573,0.0026875592895707623,0.0031038163083989545,0.0014412234872253071,0.0013804007162065979,0.004227466583913819,0.009123532609021212,0.008570167387430105,0.011080341226681667,0.00405912181452861,0.005671345728160082,0.003458650390070317,0.0024471930277464304,0.008556875676810405,0.013839993673396611,0.02227715058890334,0.056757977197252285,0.0172840886698018,0.00969309933543372,0.009052706757938456,0.00492601545549054,0.011363897057757422,0.03736709354906276,0.003749703252923009
0.002816134137175186,0.005127815657972379,0.011221840054720711,0.0013483551479216427,0.002703883891703285,0.001271713817899145,0.0007740161675073853,0.002544803468553458,0.005857096696164965,0.007410951359164031,0.013851099409122214,0.0030488525881093853,0.003356847673866792,0.0018907465405667567,0.0014938437689092643,0.004825159465814299,0.009395502843678072,0.00882194575420292,0.011404271774560715,0.004354915374039314,0.005550971066197841,0.003129534853051563,0.0029871703767684332,0.008175332936336321,0.01405168139858759,0.023160604382112537,0.057089612042247384,0.017348419324581865,0.009219556158952313,0.00911298991000209,0.005128370316365705,0.011243619643742098,0.03840613451699604,0.0035850361063856084
0.0028791267310194213,0.0057060183192789715,0.010932917104868323,0.0015403857343228022,0.0026099904311939204,0.0012525456729010065,0.001011020206549862,0.002583763571725406,0.005240997898822708,0.007549703475109415,0.013832928863065086,0.003024102711666754,0.003358901979490958,0.0017464058320438847,0.0015745848904217263,0.004481671863055925,0.009080189087534496,0.008579807510748383,0.011453074303042987,0.004482080201678396,0.005710999068330613,0.0034645224750244896,0.002911990934275188,0.008408056895541582,0.014401404449356225,0.022894421693043676,0.05922945903088195,0.01735605685980013,0.00926859356999632,0.009129535452338411,0.005175341184584181,0.011798014923569133,0.037561288998811504,0.0034696727731612365
0.0026043714209241786,0.0056906961713131254,0.011184409966764508,0.0015196465988852603,0.0024669075582346434,0.001053431602876076,0.0011251248024294336,0.0027512083027250167,0.006004742303001853,0.007590874926458713,0.014166836257096582,0.0028149581000633805,0.0033857381720256985,0.0015574279904116972,0.0014692205407579317,0.004765630916777952,0.009267079725630567,0.008743877455027693,0.011296728181121374,0.004407628235842065,0.005645860069603326,0.0032819839300888276,0.002670255368598662,0.008618664785882468,0.013960723728159374,0.023834174772044747,0.05822639395955964,0.016969897572626347,0.008845974836681592,0.009085010192374177,0.004923097794937492,0.011743669096626497,0.0374849942895118,0.0033196692656406457
0.002728759661635216,0.005126182235326238,0.010476564574733782,0.0015268831807974115,0.002329794726453116,0.0012762537778044925,0.001084989331916364,0.002764554748971637,0.005999818624886966,0.00789151951242717,0.013692190871669063,0.00276528049932967,0.003326860946390786,0.0012330598271032,0.0016566480790924931,0.004711077827501353,0.009016054449275113,0.008445135363869372,0.01117226908514135,0.004160949050119878,0.006015723694763775,0.003597496659581645,0.002640888453123158,0.008577868349756157,0.014530072112611592,0.02288033297833536,0.057551693166559836,0.01725417349563707,0.009655105191939684,0.009247595640580863,0.005015959301238548,0.011753138474035807,0.0368817234033203,0.003368019029966529
0.0032848667498568407,0.005751662046657113,0.010821114102468443,0.0014662618848171327,0.0024524495035775917,0.0012645577130561136,0.0011212281551205017,0.0024913380243506422,0.006351947697778693,0.007622077027079399,0.0136286283913718,0.0031041771446316258,0.0037205043490298184,0.0017838921297411714,0.0013311606827116629,0.004674108147950884,0.009200074393308166,0.008648205484470095,0.011088458270296142,0.004299937296122436,0.006176690817527364,0.0035922857624925975,0.002667317009191539,0.008368670532566735,0.014032918655717652,0.022584645435113182,0.058455977425019734,0.01792988737636081,0.009631152753404537,0.00936455757518484,0.0050371512649061145,0.01194607923816271,0.03755604798777368,0.003947961975411807
