importances_mean,importances_std,colnames
0.003771796893423015,0.00021638647890165024,Angle20
0.008479117257886689,0.0004735667073099198,Coherency20
0.12895400358482503,0.0012501591710898244,Energy20
0.002551903835765697,0.00020097278405576,MeanInt20
0.005251640839602564,0.00034045803002494957,VarInt20
0.0012508849138893978,0.0002990852381723772,Density20
0.0012096800515204195,0.0002073194622266307,VarDensity20
0.0041834616540837345,0.00031401178232330385,OrientationRef20
0.007039931607221369,0.000447185342886584,Angle60
0.01305321429539958,0.0005287997169234758,Coherency60
0.0562812181996581,0.0008648944008823736,Energy60
0.0045315416253307005,0.00022104607566176144,MeanInt60
0.014540242906604288,0.0005389188564609674,VarInt60
0.0039045336514729892,0.00027748618977724797,Density60
0.0014554482902251773,0.0002637383868142753,VarDensity60
0.008417736444907972,0.00034353291252226035,OrientationRef60
0.00741235619050418,0.0004639166149816096,Angle100
0.022712952967792577,0.000540480032930471,Coherency100
0.03395336910529268,0.000576455239109857,Energy100
0.006801848550315374,0.00031970483134247227,MeanInt100
0.026538752948491912,0.0006268101197139664,VarInt100
0.006108945366773469,0.0003234362091930389,Density100
0.0034057160426115398,0.00034049654001332786,VarDensity100
0.013563589961792936,0.0005483865879878397,OrientationRef100
0.009540946635060088,0.0003988975424602611,Angle140
0.021631781777898217,0.00047083772659873923,Coherency140
0.023008855448797813,0.0006824972622352052,Energy140
0.014306539541808024,0.0005339332668358077,MeanInt140
0.057685075256458225,0.0008608931776621158,VarInt140
0.02756220908396972,0.0007610855731464415,Density140
0.016458888607619238,0.0004638024704889406,VarDensity140
0.013581914361754654,0.00044522266684448794,OrientationRef140
0.12303978423549082,0.0015084255639540333,Dist
0.005966853890100143,0.0003802298039145664,Frac
