importances_mean,importances_std,colnames
0.015142677061899132,0.00169916128188306,Angle20
0.026968907407557235,0.007424628286574282,Coherency20
0.07970216096448518,0.02020909443643322,Energy20
0.0111872750327118,0.0033123857861240926,MeanInt20
0.017874225879032125,0.007382566310403502,VarInt20
0.007536255543431872,0.0012326290144262844,Density20
0.007195716801845787,0.0008708776243459363,VarDensity20
0.015186729611212984,0.001731012121590864,OrientationRef20
0.02078277335767701,0.0026049219373369043,Angle60
0.023330249451860942,0.00441598035615001,Coherency60
0.05726089438371229,0.01837308962678172,Energy60
0.016702187645965608,0.006665457199180034,MeanInt60
0.033229522378601044,0.01715961168669123,VarInt60
0.012169434663383506,0.004589247226634549,Density60
0.008611806699914584,0.001548504687814514,VarDensity60
0.020800529781044824,0.0027875370024252506,OrientationRef60
0.023245650337195133,0.002866096188489266,Angle100
0.02579045815266719,0.00393742555478803,Coherency100
0.05031791502748585,0.010311675655096662,Energy100
0.021145385556901347,0.00901843875766616,MeanInt100
0.04631698319343563,0.021460512287893866,VarInt100
0.01797868085585806,0.008807324203758713,Density100
0.01069739685518849,0.0035936640881625587,VarDensity100
0.025531719619412946,0.004413200064741503,OrientationRef100
0.026206322816381557,0.002815130511786825,Angle140
0.028605948866123325,0.004553501835664637,Coherency140
0.049457232795880726,0.010381307557492135,Energy140
0.029615761341959156,0.011594990349486998,MeanInt140
0.06553809565442766,0.02651027372801572,VarInt140
0.03220850855714622,0.015051278051322862,Density140
0.019730872144919837,0.009459835499174398,VarDensity140
0.028520855009743273,0.004884908081913795,OrientationRef140
0.1097286432821936,0.0214870463593013,Dist
0.015682223268744085,0.006262006203931192,Frac
