importances_mean,importances_std,colnames
0.015287739516730172,0.0020020914590857617,Angle20
0.03012184950829563,0.008788671824927102,Coherency20
0.08221736751035727,0.018693134020027053,Energy20
0.011813214374679379,0.004033420317819997,MeanInt20
0.01772152573925283,0.006937249047049817,VarInt20
0.007468017083951887,0.0013875030919454888,Density20
0.0075090419687119485,0.0020434435360441334,VarDensity20
0.014965627001314895,0.0017263848395251994,OrientationRef20
0.020588652125434353,0.0030025978744317723,Angle60
0.02261627821675073,0.004332285137937766,Coherency60
0.0515443380278773,0.016251701460857797,Energy60
0.015847842840934788,0.006934875461656182,MeanInt60
0.0322135777664581,0.014936105366210128,VarInt60
0.011729158413151324,0.003978920972787266,Density60
0.009096664520310034,0.0019661292648143758,VarDensity60
0.021272201232617374,0.0030696492282310532,OrientationRef60
0.02317897041331462,0.0032130794091496015,Angle100
0.026259845954767894,0.004627117974011013,Coherency100
0.05379886806672248,0.012478587852055422,Energy100
0.021598594151151087,0.00852955229245438,MeanInt100
0.04635440719089647,0.02335075615686152,VarInt100
0.018882274081725055,0.010487480599763795,Density100
0.010945470594768454,0.0032578663454644885,VarDensity100
0.024903383110751735,0.0048820498561327145,OrientationRef100
0.026058360379133585,0.003577951329206859,Angle140
0.028938511360600477,0.00424126874717416,Coherency140
0.04906115181874344,0.011047260779475591,Energy140
0.030351247154794668,0.012410553053615285,MeanInt140
0.06569768933207748,0.02550853231061249,VarInt140
0.030088774801137405,0.014155410893817099,Density140
0.01972612198023983,0.01024367924753,VarDensity140
0.027687629129782922,0.00573751076560022,OrientationRef140
0.10926769926246947,0.02450927621469965,Dist
0.01518790537009505,0.005503833931900757,Frac
