importances_mean,importances_std,colnames
0.003654338106347521,0.0003072158025843129,Angle20
0.01325154580193317,0.0006550740988611654,Coherency20
0.13024091964613135,0.001108281016320868,Energy20
0.002030414607603581,0.0002349976748015653,MeanInt20
0.00480160548227407,0.0003829499227976471,VarInt20
0.0015318783573095203,0.00025609978146185066,Density20
0.0007741372113253024,0.000168069443125961,VarDensity20
0.005002627516790507,0.00032735354050100144,OrientationRef20
0.006910727121740804,0.0003537773872659179,Angle60
0.012442159934553514,0.00044732239833844426,Coherency60
0.038072598415249556,0.0006652923319299956,Energy60
0.0032826186573908047,0.00026537004752818637,MeanInt60
0.014532821981475656,0.0004994047557374444,VarInt60
0.0027882300498682454,0.0003129574413789032,Density60
0.0010878720215625932,0.0002502405194023758,VarDensity60
0.010507575399535837,0.0004996905468181919,OrientationRef60
0.00836743330389195,0.0005188024464280733,Angle100
0.02081468014596105,0.0005291945170655329,Coherency100
0.035944723986541235,0.0007428451025427306,Energy100
0.006366235262090736,0.00037921381169043377,MeanInt100
0.028654956938932667,0.0006164597932762125,VarInt100
0.0095340866958412,0.0004490143899172639,Density100
0.0032217832114424566,0.0002981384903294627,VarDensity100
0.011766563647303026,0.0005674602661940935,OrientationRef100
0.010164079706239122,0.000518074370909216,Angle140
0.026244303019809814,0.0006708209266491718,Coherency140
0.022888326985029607,0.0007604988315703156,Energy140
0.01536386160288969,0.0004226879236779651,MeanInt140
0.05854348656194782,0.0009198683580740622,VarInt140
0.023766472371426022,0.00067340788005929,Density140
0.013235978357749837,0.00039040969623670786,VarDensity140
0.01180887569422,0.0004849844078495055,OrientationRef140
0.12829326672409952,0.0012854503360789657,Dist
0.006222545431818993,0.00034271968914536085,Frac
