importances_mean,importances_std,colnames
0.002761210604624335,0.00019396871058771246,Angle20
0.005174167702135372,0.00019365520824163188,Coherency20
0.010307272456236386,0.00031960309425269057,Energy20
0.0013247480362264122,0.00013151851944429835,MeanInt20
0.002309156546772458,0.00017521305648701541,VarInt20
0.000957082490971628,0.00015161371613667761,Density20
0.0007981690920033832,0.00012120731843898759,VarDensity20
0.002651572319914349,0.0001485478050414099,OrientationRef20
0.0053761904525618425,0.00022070621404933762,Angle60
0.007155709761855197,0.0002640741326013661,Coherency60
0.01184190078158717,0.0003323404523601914,Energy60
0.0022034308090097656,0.00018667181530209696,MeanInt60
0.003449218938153842,0.00020705086126844945,VarInt60
0.0018878257813010706,0.00015325001418526482,Density60
0.001144819274623036,0.00014266227550978276,VarDensity60
0.0045726479974700284,0.00012990327460791673,OrientationRef60
0.0075383404729847765,0.0002663066978906716,Angle100
0.009308172597563051,0.0002528321952332067,Coherency100
0.011595372006812306,0.00026746298493004344,Energy100
0.006317563907790254,0.00024517974625578426,MeanInt100
0.006071264671219667,0.00028031617591337937,VarInt100
0.003927993679167341,0.0002009622726409906,Density100
0.0018604057364296118,0.00012038077237618627,VarDensity100
0.0074079037197874046,0.000255893190985037,OrientationRef100
0.012843488758779553,0.00028490915778872904,Angle140
0.021915013867920646,0.0004395456192949098,Coherency140
0.04981981001335858,0.0005451174929799677,Energy140
0.01683846387979849,0.00030112910948093096,MeanInt140
0.008723011014589444,0.0002922097653680848,VarInt140
0.011851402368267571,0.00031621869100360877,Density140
0.00508476408176642,0.0002559003879971989,VarDensity140
0.010517920608124986,0.000412197271430401,OrientationRef140
0.03515572411768951,0.00034908876210859444,Dist
0.002522108548646255,0.00019652766991565973,Frac
