model,mean,std,score
7,0.7140388536150655,0.0025064427689007926,balanced_accuracy
8,,,balanced_accuracy
9,0.5944123347466098,0.0011924007425620276,balanced_accuracy
10,0.8651298974576911,0.0021922070424347712,balanced_accuracy
11,0.71791395267657,0.002192394896835361,balanced_accuracy
12,0.5946800846967404,0.0013325606486941,balanced_accuracy
13,0.5945148448084905,0.0015063195467363572,balanced_accuracy
14,0.7214238651947762,0.002414934680701975,balanced_accuracy
15,,,balanced_accuracy
16,,,balanced_accuracy
17,0.5946800846967404,0.0013325606486941,balanced_accuracy
18,0.8962256667156441,0.0023102368643630215,balanced_accuracy
19,,,balanced_accuracy
20,0.7098753910103079,0.0022020411743105947,balanced_accuracy
21,0.8975325796448089,0.001595587227260771,balanced_accuracy
22,,,balanced_accuracy
23,0.8651298974576911,0.0021922070424347712,balanced_accuracy
24,0.9375250497664283,0.001005445802489319,balanced_accuracy
25,0.5934493553021922,0.001192161846551293,balanced_accuracy
26,,,balanced_accuracy
27,0.5975296904682622,0.0013499274792226998,balanced_accuracy
28,0.7122266049309313,0.003199554813863471,balanced_accuracy
29,0.918656341372699,0.002336389302610029,balanced_accuracy
30,0.7141959158570343,0.0031657052620266235,balanced_accuracy
31,,,balanced_accuracy
32,0.8846620074452984,0.0020398076550827665,balanced_accuracy
33,0.5940042749188197,0.0014440981675041605,balanced_accuracy
34,0.7098753910103079,0.0022020411743105947,balanced_accuracy
35,,,balanced_accuracy
36,0.7194352690688193,0.002374772450089504,balanced_accuracy
37,0.5942652244253821,0.0011023292463744254,balanced_accuracy
38,0.7186798523823034,0.002172287142342366,balanced_accuracy
39,0.7146363846424755,0.002560783482463695,balanced_accuracy
40,0.5976632120720657,0.0012964132401978555,balanced_accuracy
41,0.9732834911534457,0.0008239910452397118,balanced_accuracy
42,,,balanced_accuracy
43,0.5972648833886753,0.001496578018269207,balanced_accuracy
44,0.9799700799263971,0.0007201922818526549,balanced_accuracy
45,,,balanced_accuracy
46,0.9507144521430982,0.0010722067900958187,balanced_accuracy
47,,,balanced_accuracy
48,,,balanced_accuracy
49,,,balanced_accuracy
0,0.8868276320918207,0.007396068856997154,precision
1,0.9260482328744397,0.0077077671733634745,precision
2,,,precision
3,0.8860861708358992,0.006042213945293868,precision
4,0.31759250299021813,0.0033225227582143312,precision
5,0.9494277167559911,0.003624260607426092,precision
6,0.6208916169808752,0.006901693045830608,precision
7,0.31955151586979336,0.0036441025432632505,precision
8,,,precision
9,0.204719147672279,0.0014440644631821024,precision
10,0.595826678871487,0.00968313925165632,precision
11,0.32300390361859466,0.0032881570183499417,precision
12,0.20473877239128643,0.00133938584180506,precision
13,0.20546829338514697,0.001344116337717342,precision
14,0.3279955013062996,0.0029604271291611924,precision
15,,,precision
16,,,precision
17,0.20473877239128643,0.00133938584180506,precision
18,0.6567958355907515,0.00885848327234044,precision
19,,,precision
20,0.3137251619478938,0.0028322802281721448,precision
21,0.6598224926318583,0.007029618321157298,precision
22,,,precision
23,0.595826678871487,0.00968313925165632,precision
24,0.8479814876457967,0.006617960335988804,precision
25,0.20390028044228997,0.001097106397522144,precision
26,,,precision
27,0.20798917068482994,0.0013631934019342692,precision
28,0.3170398727824922,0.004202815669372263,precision
29,0.6967827452395554,0.013291835492274978,precision
30,0.3191702077423385,0.005551567968747952,precision
31,,,precision
32,0.6353647206387822,0.009253978669896294,precision
33,0.2043753576385047,0.0012487470373769933,precision
34,0.3137251619478938,0.0028322802281721448,precision
35,,,precision
36,0.32650062774434974,0.004180780086970392,precision
37,0.20511671200417347,0.0010377058072089,precision
38,0.3255670129724266,0.0029177626279385327,precision
39,0.31977220492426683,0.004426857049937695,precision
40,0.20808036891241205,0.0011225310275984716,precision
41,0.9066960331168618,0.003609233509029921,precision
42,,,precision
43,0.20773897310937892,0.0013354559798308707,precision
44,0.9358602008397998,0.005595803919439672,precision
45,,,precision
46,0.870790469444772,0.007401899666901363,precision
47,,,precision
48,,,precision
49,,,precision
0,0.9263638573817286,0.002327108774174943,recall
1,0.9597083438752037,0.0011492177976021908,recall
2,,,recall
3,0.9412811218785546,0.0012734338940934855,recall
4,0.7004426093152821,0.003948111103787132,recall
5,0.9903185639227102,0.00040789364225940136,recall
6,0.8487572306466467,0.00400279250897503,recall
7,0.699342131356682,0.003981703605187625,recall
8,,,recall
9,0.6457863783552209,0.007426300325863565,recall
10,0.8332824103768987,0.004727231106881563,recall
11,0.7049706553155622,0.0037258905520891625,recall
12,0.6473716775293878,0.006447998019888111,recall
13,0.6393385307398025,0.008211952896869242,recall
14,0.7064880728825548,0.0031013821583148866,recall
15,,,recall
16,,,recall
17,0.6473716775293878,0.006447998019888111,recall
18,0.8758429460948424,0.002396816079401326,recall
19,,,recall
20,0.6977713633005698,0.0040842999579456495,recall
21,0.8774864296716025,0.0028885207525052637,recall
22,,,recall
23,0.8332824103768987,0.004727231106881563,recall
24,0.9045963826082561,0.0014193314727473374,recall
25,0.6470080526869119,0.007807109232066832,recall
26,,,recall
27,0.6365848705897343,0.0055246877638335384,recall
28,0.6985906827267285,0.004222935519438249,recall
29,0.909483169713071,0.0027727811852867714,recall
30,0.7007722787828642,0.004915258005339415,recall
31,,,recall
32,0.8591804209695617,0.0029709431532741726,recall
33,0.6462178262846235,0.007387494465453616,recall
34,0.6977713633005698,0.0040842999579456495,recall
35,,,recall
36,0.7030750789677863,0.0035920729083514335,recall
