,mean,std
Coherency20,0.0046739428740315,0.00030711756792701144
Energy20,0.0294243070362473,0.0006852610228157715
MeanInt20,0.0013004285503177004,0.00026639855693551674
VarInt20,-0.0004697164812430432,0.00039475742978372963
Density20,-0.0002353860119487905,0.00028464640881893216
VarDensity20,0.0003989951233928868,0.00017038433383843984
OrientationRef20,0.00047077202389743665,0.0003175482143187631
Coherency60,0.0029333530367961712,0.0006387812404280419
Energy60,0.022533724587810566,0.0007466768773364567
MeanInt60,0.0011874854862884642,0.0003888138327459465
VarInt60,-0.007537630095632209,0.0007681051245535927
Density60,0.0007409909434439755,0.00039915146945043554
VarDensity60,-0.00013194283180988363,0.00021980899631509905
OrientationRef60,0.002430914733264333,0.00027162744915280206
Coherency100,0.0014313158394730463,0.00047966719992740663
Energy100,0.006947581751778564,0.0006150617248919453
MeanInt100,-0.004603221516181488,0.0005007868584804124
VarInt100,-0.003623677932825309,0.00046766734241551695
Density100,-0.005645042116151955,0.0004577648877777173
VarDensity100,-0.0028225210580759994,0.0005150615536240431
OrientationRef100,0.004094449956722712,0.0004283071619424944
Coherency140,0.009652937575207365,0.0005514995721633002
Energy140,0.01305389600793765,0.0007983985368149204
MeanInt140,-0.008102345415778301,0.0004974999960870726
VarInt140,-0.002232472714222433,0.0006194920398255811
Density140,-0.005558487618484709,0.0006167513239052599
VarDensity140,-0.0042601701534759505,0.0006710827743963633
OrientationRef140,0.013575334079250123,0.0005343267015900128
