,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_precision,split0_test_recall,split0_test_auc,split0_test_mcc,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_precision,split0_train_recall,split0_train_auc,split0_train_mcc,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_precision,split1_test_recall,split1_test_auc,split1_test_mcc,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_precision,split1_train_recall,split1_train_auc,split1_train_mcc,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_precision,split2_test_recall,split2_test_auc,split2_test_mcc,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_precision,split2_train_recall,split2_train_auc,split2_train_mcc,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_precision,split3_test_recall,split3_test_auc,split3_test_mcc,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_precision,split3_train_recall,split3_train_auc,split3_train_mcc,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_precision,split4_test_recall,split4_test_auc,split4_test_mcc,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_precision,split4_train_recall,split4_train_auc,split4_train_mcc,split4_train_f1,split5_test_accuracy,split5_test_balanced_accuracy,split5_test_precision,split5_test_recall,split5_test_auc,split5_test_mcc,split5_test_f1,split5_train_accuracy,split5_train_balanced_accuracy,split5_train_precision,split5_train_recall,split5_train_auc,split5_train_mcc,split5_train_f1,split6_test_accuracy,split6_test_balanced_accuracy,split6_test_precision,split6_test_recall,split6_test_auc,split6_test_mcc,split6_test_f1,split6_train_accuracy,split6_train_balanced_accuracy,split6_train_precision,split6_train_recall,split6_train_auc,split6_train_mcc,split6_train_f1,split7_test_accuracy,split7_test_balanced_accuracy,split7_test_precision,split7_test_recall,split7_test_auc,split7_test_mcc,split7_test_f1,split7_train_accuracy,split7_train_balanced_accuracy,split7_train_precision,split7_train_recall,split7_train_auc,split7_train_mcc,split7_train_f1,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,rank_test_balanced_accuracy,mean_test_precision,std_test_precision,mean_train_precision,std_train_precision,rank_test_precision,mean_test_recall,std_test_recall,mean_train_recall,std_train_recall,rank_test_recall,mean_test_auc,std_test_auc,mean_train_auc,std_train_auc,rank_test_auc,mean_test_mcc,std_test_mcc,mean_train_mcc,std_train_mcc,rank_test_mcc,mean_test_f1,std_test_f1,mean_train_f1,std_train_f1,rank_test_f1
0,0.890191601616735,0.8867379647325051,0.8588682111659703,0.8692343173431735,0.8867379647325052,0.7719796222675074,0.8640201734612005,0.9771898815636942,0.9785059070762014,0.9591947653352658,0.9852659463838078,0.9785059070762014,0.9530362893192664,0.9720555756551416,0.8925364845268582,0.889763975359472,0.8575539568345324,0.8760637474856877,0.889763975359472,0.7768305699742909,0.8667100378860357,0.97758657927563,0.978974794002067,0.9593867041198502,0.9861322250779242,0.9789747940020671,0.9538886394360329,0.972575626014594,0.8917342877418161,0.8888688382627548,0.8602255639097744,0.8739592086166068,0.8888688382627548,0.775810376578368,0.8670380053806221,0.9778025591410172,0.9789487393271612,0.9609767571150598,0.9848142872795004,0.9789487393271612,0.9542328288025198,0.9727495075864159,0.8898213569467156,0.8866558275014571,0.8574345787324157,0.870536742686017,0.8866558275014571,0.7714394314552847,0.8639359878072014,0.979173370123373,0.9802680985676296,0.9632454404449912,0.9858875823863015,0.9802680985676295,0.957052733280712,0.9744349999729471,0.8930885529157667,0.8905435788844176,0.8613439090092787,0.8771622342452183,0.8905435788844177,0.7788938569024779,0.8691811077132178,0.9770709733155849,0.9782836036740087,0.9595547389112041,0.9844801508143537,0.9782836036740087,0.9527406364788784,0.9718576544799454,0.8890465905584696,0.8860905058848372,0.8576039633688636,0.8705425175251448,0.8860905058848373,0.7703860005580524,0.864024805263556,0.9775778626021492,0.9787954493702529,0.9602521636927022,0.9850170435240089,0.978795449370253,0.9537858238959506,0.9724769649455978,0.8933353903116322,0.8909776347129869,0.8588579575298266,0.8789740439256643,0.890977634712987,0.779108132496794,0.8687995749364302,0.9776792404594621,0.9790800523566316,0.9594227594653603,0.9862709247966367,0.9790800523566318,0.9540676621850355,0.9726616064005528,0.8925331687750694,0.8895774810337753,0.8607652252660176,0.87442502299908,0.8895774810337753,0.7772101326503695,0.8675413576725614,0.9787106499642974,0.979938424376458,0.9618403767902343,0.9862347646111896,0.979938424376458,0.9561343001610607,0.9738848337388484,0.8915359291741329,0.0016312758404484012,0.977848889555651,0.0007279633626860306,1,0.8886519757965257,0.001902485532772095,0.9790993835938013,0.0006780814689680964,1,0.859081670727085,0.0015393237353827677,0.9604842132343334,0.0014450808442659278,1,0.873862229353324,0.003498783911817245,0.9855128656092154,0.0007051981372557004,1,0.8886519757965258,0.001902485532772093,0.9790993835938013,0.0006780814689680587,1,0.7752072653603932,0.0034574331224160493,0.9543673641949321,0.0014845182384838058,1,0.8664063812651032,0.0021605074269707373,0.9728370960992554,0.0008829868528485036,1
