importances_mean,importances_std,colnames
0.006883537460065285,0.00013648793080351957,Angle20
0.0214917945884353,0.0001608751786292503,Coherency20
0.0533325714928786,0.00034761062719058597,Energy20
0.005289517902223043,9.743380390863579e-05,MeanInt20
0.018306331883314438,0.00015966314555444303,VarInt20
0.004402632739020655,0.00011740388430646074,Density20
0.002171192997392335,9.683296032341703e-05,VarDensity20
0.005642745325209438,0.00012132684093833962,OrientationRef20
0.009701356302999849,0.0001501625709315804,Angle60
0.01498724398419785,0.0001817238467606555,Coherency60
0.0957253223366019,0.0005540902594126343,Energy60
0.007276282548388824,0.0001500844006608246,MeanInt60
0.014459375441847677,0.0001990067497456494,VarInt60
0.00614639755004455,0.00015870143516220518,Density60
0.004836644176447084,0.00015645638111552805,VarDensity60
0.009581816013069008,0.00020993576142986346,OrientationRef60
0.012220726925233013,0.00017607174060647738,Angle100
0.019806017713990078,0.00019551776568200394,Coherency100
0.058278397024922206,0.00048003404894642456,Energy100
0.009782260638003271,0.00016393637865062992,MeanInt100
0.019846283237030613,0.00022864978689781553,VarInt100
0.01385812241489207,0.000209134961980624,Density100
0.006275020696772067,0.00016601492431974252,VarDensity100
0.013201956748493596,0.000171284484366639,OrientationRef100
0.017992481392418925,0.00022370146981015286,Angle140
0.024928742206187193,0.0002651233211592538,Coherency140
0.07835478063445063,0.0003344413517710613,Energy140
0.01895683794979497,0.000195159312896607,MeanInt140
0.030437153931948638,0.00034675212233222565,VarInt140
0.025355199962561525,0.0001884764627781294,Density140
0.01338759337955826,0.00015318832966851662,VarDensity140
0.01602232885286674,0.00021934792271437311,OrientationRef140
0.06490939260358532,0.00027590159734622565,Dist
0.011326469281898193,0.00018433659782608205,Frac
