importances_mean,importances_std,colnames
0.01558719063453178,0.0008954011142819205,Angle20
0.0263972066740337,0.011740246515390868,Coherency20
0.05926157116464367,0.031680466908997534,Energy20
0.013521930272281145,0.0033842823399365474,MeanInt20
0.01989875805437556,0.0034782903029914325,VarInt20
0.007944159408904597,0.004106271081968987,Density20
0.0059865697474660315,0.00196911589425352,VarDensity20
0.014296846633209381,0.0007910931466116359,OrientationRef20
0.01904326735778282,0.0010461114150562315,Angle60
0.02227626730293816,0.003998664099145015,Coherency60
0.09720823506390668,0.07931055157944988,Energy60
0.017946037501880823,0.007674005136232437,MeanInt60
0.02216937055722248,0.011181244276993166,VarInt60
0.010703079449050114,0.005389973899179774,Density60
0.009641332450766212,0.005271894858416518,VarDensity60
0.01889011686219066,0.0015421383868405693,OrientationRef60
0.02192702847191227,0.001507245874266428,Angle100
0.024648986675974347,0.0036500007567556864,Coherency100
0.09065608206467209,0.06893885679808776,Energy100
0.02365482140900097,0.00685840923435605,MeanInt100
0.02767180189097496,0.01606907243017753,VarInt100
0.01642224810666683,0.007108476364662961,Density100
0.011669185076797775,0.005882546094388987,VarDensity100
0.021430162199094677,0.0014553315806745178,OrientationRef100
0.025496445961339,0.0015404297087305357,Angle140
0.028350701462794635,0.0027344363382270196,Coherency140
0.11875218901499068,0.08087011702870567,Energy140
0.03074342169349781,0.009155162680698426,MeanInt140
0.037806661528115716,0.019668219824447778,VarInt140
0.022967404592469473,0.009511806329986756,Density140
0.016808112355025676,0.006823163777679316,VarDensity140
0.024039935193695936,0.00155467590245324,OrientationRef140
0.05923502193462865,0.015413544307675065,Dist
0.01694785123316456,0.008073891455848515,Frac
