Angle20,Coherency20,Energy20,MeanInt20,VarInt20,Density20,VarDensity20,OrientationRef20,Angle60,Coherency60,Energy60,MeanInt60,VarInt60,Density60,VarDensity60,OrientationRef60,Angle100,Coherency100,Energy100,MeanInt100,VarInt100,Density100,VarDensity100,OrientationRef100,Angle140,Coherency140,Energy140,MeanInt140,VarInt140,Density140,VarDensity140,OrientationRef140,Dist,Frac
0.007180058265114586,0.012307179081562425,0.023556931832038996,0.0053002384691343,0.006855692984967243,0.001171263782807741,0.0010746645777620634,0.004985377084981146,0.009540742512121558,0.010132941357137604,0.10193848038933828,0.006992222987107444,0.009298413829457064,0.0026873950638319766,0.00256700124605147,0.00783055748299255,0.010483765968231529,0.01193996839281286,0.05216886564143275,0.010470430980378809,0.015045943389884853,0.006117586122121987,0.005004317649609957,0.009385729888200078,0.011336154077583593,0.012733786934151836,0.055506776119736534,0.016392950642661774,0.022560503542699895,0.013081908614137494,0.008010716510050031,0.01031402723743946,0.03827214589570638,0.0049046802808695444
0.007387171213520616,0.012607641718185958,0.023512318199989224,0.005268313493984156,0.00697326521722641,0.0013720454487794465,0.0010667617640190974,0.005148619554486533,0.009189579973398754,0.010299275293730759,0.10224452096995718,0.007101715657080732,0.009474631399724487,0.0029124707479657452,0.0024607272486908416,0.008367943199918182,0.010529726278396101,0.01175221276540006,0.05173670393692187,0.010236296424775082,0.015788627792928223,0.006472196920257023,0.004892721977582726,0.009260645200259932,0.01122589237016558,0.012793573998514662,0.054408406796172426,0.01640758956691135,0.022641021682623275,0.013300302533293507,0.008538533702818318,0.009868191136633064,0.0385505413687407,0.005079099893480876
0.00726997261882345,0.012802333783517472,0.023401688823877387,0.005318151772388813,0.006581801859115499,0.0012366322616326197,0.0010929198918906424,0.005144436747712144,0.009204294155077397,0.010649155682886269,0.10249662417451177,0.007033644945366624,0.009574984779821771,0.002592044468946897,0.0023236689453663972,0.008096135243823799,0.010271617022105883,0.011996429905316353,0.051723296388067386,0.010260742563989012,0.01593997123281843,0.006042521450834171,0.0047921713558011225,0.009623694384139903,0.011151782747211403,0.012635263631065818,0.05553084422649457,0.016394246745740415,0.022777131949867413,0.013264182231870536,0.008111154952777366,0.010435115445026732,0.038679574130608185,0.00490915596113739
0.00697230463580889,0.01215524745760832,0.023673331246634843,0.00527712772217348,0.0067822500115484186,0.0012753875366809941,0.001163836152899611,0.0052445224990093076,0.00908250882765782,0.010338145490674133,0.10317930619031446,0.006755192558485668,0.009552466196405596,0.0026681473845511228,0.00249462501959119,0.007964021542661293,0.010590798565161763,0.01174471971855029,0.05184662421345987,0.010470303928761582,0.015858751279921646,0.006086223850316652,0.005094092136787909,0.009487059186614855,0.011199811006545657,0.012613986713806868,0.05498315369522189,0.016545976055141187,0.02263239403321704,0.012884523664870917,0.008081950944077376,0.010279679023974864,0.0379112408872031,0.004887488354196279
0.007070251977119413,0.012238613269663245,0.023578592939431764,0.005265672725976112,0.006715020128806093,0.001120350385666491,0.0010461923963233088,0.00524899402818968,0.009289408615444472,0.010319539239903475,0.1030637442327097,0.0066858320020176665,0.009356844569166967,0.002602031504301716,0.0026276488001063525,0.008081117911505342,0.010685919798965937,0.011732235868098462,0.051757199053222736,0.0103536789421812,0.015478906423400884,0.00640110179864084,0.005167652609852635,0.009178819315390885,0.010957879741880006,0.012741301446131947,0.054499520657479206,0.016718740523406495,0.0228748097269601,0.013481347703172886,0.008289272738676745,0.009763559254762577,0.037865607213864894,0.004859690781456316
0.007109107522073832,0.0123487164820274,0.023215751443998345,0.005182788058460064,0.006980329592762291,0.0012837930248777996,0.0009289735814002054,0.005168125857083816,0.009267678835280235,0.010580479106902962,0.10283503648343029,0.006979372953588414,0.009910383417478297,0.0029181247307131786,0.0025098401604136678,0.00789304336400709,0.010364978542286907,0.012088150133530262,0.051721000375458015,0.010318560664457466,0.01577421774904486,0.006163410317401086,0.004905600117554587,0.008999086703017412,0.011437720063388612,0.013192613756698668,0.0552111351464778,0.016464940163394726,0.022588355236003665,0.013093290169361005,0.008020397365270493,0.010280453665451494,0.037815244293546435,0.00483834313952658
0.007211265151813362,0.012086241407339826,0.023947566411424703,0.005218838745789656,0.0067301779843887966,0.0012571776386660627,0.0010779209148082947,0.005390254892208901,0.009106891825445662,0.01014522046776567,0.10419492765105665,0.006705778154108888,0.009208460217678183,0.002945241999388837,0.0025444283793508715,0.007563016218480212,0.01053908149936933,0.011702005513619329,0.05275913809240629,0.01063580750003823,0.01574155647017972,0.0059758252068758955,0.005224931407650346,0.009036034273811722,0.01079921113391591,0.012972265209989065,0.05605191855353353,0.01607721302980769,0.022524392373272972,0.012997819708224445,0.008212848917118598,0.010015365726896985,0.03826827089945395,0.004569398736482322
0.007242612944910354,0.012139106675894684,0.023297877584263715,0.005300772113141394,0.0071053164061612994,0.0012646461712685353,0.001202123146695433,0.00512087631442959,0.00943740974977314,0.010124889531434755,0.10289131502196813,0.006967497647308862,0.00959470079797109,0.0027941493048219135,0.00254775443950217,0.007824157707246093,0.01078289007516331,0.011289303169663034,0.05192646530574829,0.010441130901534867,0.015256450175933023,0.006049841931433653,0.0049226864840784534,0.009479003346314574,0.010808812781772592,0.012552399614251364,0.054262308640783075,0.016679943466803793,0.022164756924364593,0.013356619402644987,0.008164912278681324,0.01032209804437445,0.03796587509065863,0.00469472619497624
0.007086322703400039,0.012181123510300873,0.023507988237541633,0.005240567887485281,0.007012132506481028,0.0013356245303688397,0.0011521722415002156,0.0050466364836814215,0.008968112845345932,0.010127363640618059,0.10378872373762082,0.006696665211550323,0.009582970950559488,0.0028922419604987537,0.0024749457062344105,0.008178163410767159,0.010368279368609179,0.01195794334222744,0.05250815249739793,0.010412294083825047,0.015202935628771175,0.006201625549402179,0.005066275177547319,0.009233652913946178,0.010942343166707502,0.012787621274590433,0.054729086036443886,0.016809904604294768,0.02289974110322479,0.013389515238302896,0.008412959214076032,0.009999717069789416,0.03811454171309836,0.004753765300311574
0.007295056607286021,0.012246101396791165,0.02320156199251966,0.005246294611523705,0.007135145782818042,0.001374379426404726,0.0011657017330182207,0.0051078414752880885,0.009344348927049273,0.010293387813735011,0.10190353061813617,0.0069405342887297605,0.009611012897072113,0.0027509126172907683,0.0024002498514159587,0.008065979060646322,0.010349449193376326,0.01172552688569306,0.052105716179711936,0.010319595290078865,0.015394203160206343,0.006145119744722205,0.00502548696072691,0.009353121999228886,0.011156326350149182,0.012897303950283545,0.054597579963342247,0.016669857620827067,0.022406336390824233,0.013151677857836885,0.008192035102914219,0.010062552676137426,0.0387993722930392,0.0048013906858778155
