model,mean,std,score
4,0.7539707783413302,0.00465961277576456,recall
5,0.9852655799500866,0.0010258019610089272,recall
6,0.8466442220213617,0.0045983384278951815,recall
7,0.7538244557039548,0.005173091333971197,recall
8,,,recall
9,0.6800988072505865,0.00956289510308938,recall
10,0.827221899030293,0.004215904681902005,recall
11,0.7551587621642621,0.004519177072469997,recall
12,0.6808622874374531,0.008770345344739805,recall
13,0.6909123477140737,0.012153567747444461,recall
14,0.7617197110219938,0.003265177135142437,recall
15,,,recall
16,,,recall
17,0.6808622874374531,0.008770345344739805,recall
18,0.8618603070844761,0.0022073403737815577,recall
19,,,recall
20,0.7463073896745263,0.006776015166087882,recall
21,0.8779219107288438,0.002432943058463527,recall
22,,,recall
23,0.827221899030293,0.004215904681902005,recall
24,0.8907797373667077,0.0026423286966664747,recall
25,0.6888288163448062,0.01253365503056391,recall
26,,,recall
27,0.6809729028292101,0.00533982634310191,recall
28,0.7517302686108688,0.004106692471745752,recall
29,0.8991601639538338,0.002188607666247536,recall
30,0.7463038602531931,0.005034171449352786,recall
31,,,recall
32,0.85829974693531,0.0041662902057939275,recall
33,0.6884221080997259,0.012161279168257636,recall
34,0.7463073896745263,0.006776015166087882,recall
35,,,recall
36,0.761812476673063,0.0034478655558169164,recall
37,0.6919969007431997,0.013243826544214373,recall
38,0.7599786698418095,0.004412025835978357,recall
39,0.7571067410470989,0.004142474082613148,recall
40,0.6809907425145664,0.005439825994491692,recall
41,0.9618260550616966,0.001438650352296568,recall
42,,,recall
43,0.681222641495601,0.005041228150165893,recall
44,0.962425432239559,0.0014118064017731168,recall
45,,,recall
46,0.9187287430134381,0.0021342206015168095,recall
47,,,recall
48,,,recall
49,,,recall
0,0.9307864754687725,0.0024837592471079134,auc
1,0.9566393755842503,0.0018657028962843407,auc
2,,,auc
3,0.9464292813020563,0.0015403801375046984,auc
4,0.6690339527446809,0.002399028840839334,auc
5,0.9808239440606357,0.001554118120378326,auc
6,0.8309547960078069,0.004816287710318612,auc
7,0.6703191873395801,0.0025171708964068203,auc
8,,,auc
9,0.5819744718669297,0.0008069645438067762,auc
10,0.8141995438049147,0.0044464644364245525,auc
11,0.6727364656700059,0.0018172250508732357,auc
12,0.5818949792646763,0.0007287769333858835,auc
13,0.5813065653345806,0.00127689757124206,auc
14,0.6773164970532248,0.002233139570143375,auc
15,,,auc
16,,,auc
17,0.5818949792646763,0.0007287769333858835,auc
18,0.845879464663297,0.0037401295822898878,auc
19,,,auc
20,0.6638563578974355,0.0031654572005551333,auc
21,0.854764140963064,0.0030023550780739123,auc
22,,,auc
23,0.8141995438049147,0.0044464644364245525,auc
24,0.9164483392785812,0.0023372206643504454,auc
25,0.5818969488288099,0.0006710924762205421,auc
26,,,auc
27,0.5822420243801611,0.0009145873380456835,auc
28,0.6692589852005797,0.002503886464068858,auc
29,0.8714320345995624,0.004341521285998362,auc
30,0.6650742894063665,0.0035480147248763763,auc
31,,,auc
