importances_mean,importances_std,colnames
0.02399375841670905,0.0020515514630127553,Angle20
0.024897425584726997,0.003512299061836546,Coherency20
0.031173744032627303,0.0025999334807611436,Energy20
0.015119961211620805,0.0014106809176498197,MeanInt20
0.018406096749654245,0.002115001878500007,VarInt20
0.011035467026633912,0.001640060369530604,Density20
0.010673544820073131,0.0013282593781263176,VarDensity20
0.021895277091473014,0.0017027216906234717,OrientationRef20
0.03289275867007876,0.0025601772109144546,Angle60
0.031264436959577334,0.003069894551021838,Coherency60
0.0388388187230952,0.01234810389047823,Energy60
0.018591609336248722,0.0067611707664610105,MeanInt60
0.022373743679753203,0.0037038896306694005,VarInt60
0.014651477035582944,0.006234226598873937,Density60
0.011867863867625183,0.0014273245603421384,VarDensity60
0.029691005400641995,0.003433957029223051,OrientationRef60
0.03853691368742095,0.003237371229527884,Angle100
0.038745724661911694,0.004671182787524179,Coherency100
0.047954002341378074,0.011302131577571088,Energy100
0.02278341356141838,0.007895146189215461,MeanInt100
0.026172823803405264,0.003422557799538455,VarInt100
0.018553859904146243,0.008454277601700366,Density100
0.013805075424180944,0.0022133682061645362,VarDensity100
0.033676227314362595,0.004825454639012431,OrientationRef100
0.04278822416768917,0.0035927675583986036,Angle140
0.05207657495007532,0.006187641313821263,Coherency140
0.07169180788691532,0.013582237703248136,Energy140
0.03477610124998893,0.015462534104384439,MeanInt140
0.033691703982086325,0.004544170517225783,VarInt140
0.0284768967786517,0.011539981535379265,Density140
0.018146568487782285,0.0024489652019142843,VarDensity140
0.03948051671650632,0.004105475974332942,OrientationRef140
0.0632585018931667,0.004612980934514624,Dist
0.018018074582792,0.006127387928201843,Frac
