mean,std,score
0.847177365093507,0.005506545977245997,accuracy
0.8476629666631318,0.005890673741981288,balanced_accuracy
0.8271759735467419,0.007451782745523674,precision
0.8670187089929868,0.004417165885388836,recall
0.8476629666631319,0.005890673741981309,auc
0.6950831184275166,0.011552041633838873,mcc
0.8466035652093857,0.004178397184709426,f1
