model_0_importances_mean,model_0_importances_std,model_1_importances_mean,model_1_importances_std,model_2_importances_mean,model_2_importances_std,model_3_importances_mean,model_3_importances_std,model_4_importances_mean,model_4_importances_std,model_5_importances_mean,model_5_importances_std,model_6_importances_mean,model_6_importances_std,model_7_importances_mean,model_7_importances_std,model_8_importances_mean,model_8_importances_std,model_9_importances_mean,model_9_importances_std,colnames
0.003399820572796327,0.00032007849949182736,0.0034970296975032253,0.0003973184437247202,0.003396298134073132,0.0002986841799435661,0.0034420706295672696,0.000310887217587268,0.002985158890401222,0.00033741785282580304,0.005126749398113943,0.0004303926716470594,0.003771796893423015,0.00021638647890165024,0.003654338106347521,0.0003072158025843129,0.0046237786055057465,0.00027931182438863784,0.003148499225835122,0.0002779871715208523,Angle20
0.011316657941619549,0.0005386323068772394,0.00952480863548781,0.0004500254094792627,0.010867875200959292,0.0006251579886590474,0.011232644471775806,0.0005234852968103653,0.010541114302861117,0.000518467086898117,0.013580617767224948,0.0005415939636756489,0.008479117257886689,0.0004735667073099198,0.01325154580193317,0.0006550740988611654,0.011460543309483713,0.00044904506511562114,0.010604029826503629,0.0005249704579053286,Coherency20
0.131099587518211,0.0014220062462862281,0.1298390096265507,0.0013791122529656322,0.12943260306679655,0.0013437972495129263,0.13116852148174918,0.0014202147673943088,0.13539133704023784,0.0012108450077936545,0.12285501132567234,0.0013119131580498129,0.12895400358482503,0.0012501591710898244,0.13024091964613135,0.001108281016320868,0.13182008586104335,0.0012667667338020611,0.13914311771304694,0.001395451280245789,Energy20
0.002533637236759778,0.0002838528073421689,0.0022646850949424053,0.00028963468879137565,0.0016289042059457767,0.00027353899560508116,0.002376421936202659,0.00024639622012264783,0.0024170182366865262,0.00022473098505823601,0.0024311655203942332,0.00024096081666903,0.002551903835765697,0.00020097278405576,0.002030414607603581,0.0002349976748015653,0.0028317975823678085,0.0003243313116958317,0.0024251852996181084,0.00026360137194905356,MeanInt20
0.004343427339007825,0.0003773331407721614,0.004836547817474624,0.000408359893683191,0.00497346685066912,0.0004868079792817561,0.005437802695971191,0.0004278845230819393,0.0048882967069602936,0.0003640204811761091,0.004805065252871935,0.00041619568124731974,0.005251640839602564,0.00034045803002494957,0.00480160548227407,0.0003829499227976471,0.004897695963734672,0.0004287954181062756,0.004488066339862592,0.0004388311857938479,VarInt20
0.0013660640139135927,0.0002856986434974946,0.0012927212330145561,0.00021323013864898662,0.0013830913901979917,0.0002222563389210246,0.0012641227939214517,0.00022713914394208368,0.001540910164818839,0.00020335963616563475,0.0013070378083046563,0.0002506896088966518,0.0012508849138893978,0.0002990852381723772,0.0015318783573095203,0.00025609978146185066,0.0014625071881533022,0.0002015204972427279,0.0009413140382454037,0.00022441179053195748,Density20
0.0010629035785094257,0.00025266498009599584,0.0008438617463904767,0.00019601793424126602,0.0011051201716478665,0.0002403887126689577,0.0011871329266964807,0.00021894421895978557,0.0007886815638846153,0.00020749978147349696,0.0013632705840315692,0.00022053532639515288,0.0012096800515204195,0.0002073194622266307,0.0007741372113253024,0.000168069443125961,0.0012186583388670512,0.00020377766029109351,0.0006077326444243673,0.00020637886684474676,VarDensity20
0.005516678072180814,0.0004090018540518156,0.00398299977671344,0.0003219315233742129,0.004615520019627754,0.0003359864093724349,0.004947761695737208,0.00027822486366881885,0.005573918502329308,0.00035003737924857545,0.005150186800504556,0.00031737758271685625,0.0041834616540837345,0.00031401178232330385,0.005002627516790507,0.00032735354050100144,0.004921005051363544,0.0003436472757536167,0.0039985007713285135,0.0003268469163770559,OrientationRef20
0.0056835738122383555,0.000389821558006667,0.0046673554113882704,0.0003728421661674643,0.005071951581268671,0.000396281118729549,0.006204477730266071,0.00036603294205741273,0.0068946298974742505,0.00045346139453813486,0.008072179642206205,0.0003301622973678596,0.007039931607221369,0.000447185342886584,0.006910727121740804,0.0003537773872659179,0.00559322527822775,0.000429465809346618,0.007309222824235006,0.0005154484509777111,Angle60
0.011918184663387388,0.00048021958040033694,0.012627494844050968,0.0005026761522921441,0.010211219822386016,0.00038143473654439513,0.01363074762003329,0.0004932192670510995,0.012019256554714105,0.00045409112905099743,0.011511665600838125,0.00044402209343181217,0.01305321429539958,0.0005287997169234758,0.012442159934553514,0.00044732239833844426,0.01209129448565189,0.0006324473293726582,0.010755150868896916,0.00043176723914887415,Coherency60
0.04219975032405322,0.000771872770120401,0.049310330289643836,0.0011016305260945437,0.039953757349655804,0.0007928403314893198,0.04554961002368043,0.0007898800524808523,0.04729061092675834,0.0008408899397219232,0.04657676882080607,0.0008368603305118261,0.0562812181996581,0.0008648944008823736,0.038072598415249556,0.0006652923319299956,0.04689308888422794,0.0008438009711772647,0.03799155041663698,0.0008637985716693113,Energy60
0.004291487671388702,0.00034912925225102665,0.00499641060212902,0.0003108735320543074,0.0036036836176269477,0.00028800575190513937,0.004561355572833944,0.0003991575062503937,0.004149742559686505,0.00029199004057158136,0.004032412148093622,0.00040701175726820884,0.0045315416253307005,0.00022104607566176144,0.0032826186573908047,0.00026537004752818637,0.005100994046597225,0.0003308011543049071,0.003979511944661174,0.0003651410543940049,MeanInt60
0.013007647941423128,0.0005697858314501792,0.013159837349391804,0.0005032415266375579,0.013551419183072889,0.0005419900016884161,0.01569344193295066,0.0005083770228974828,0.014009873966935022,0.0004992293201565786,0.015219544319929609,0.000573279894560887,0.014540242906604288,0.0005389188564609674,0.014532821981475656,0.0004994047557374444,0.01657959042769135,0.0005619220537229733,0.013901397194900052,0.0005200957053096096,VarInt60
0.004612475502426295,0.00036077349677880375,0.003431392027196515,0.0003255550329371267,0.0040599208802829965,0.00035742412820098033,0.003674958209745553,0.0003593390108727026,0.0031954498674384713,0.0003822111617796723,0.003348450830006492,0.0003155620961173508,0.0039045336514729892,0.00027748618977724797,0.0027882300498682454,0.0003129574413789032,0.004527959972914708,0.0003429860209719724,0.004064509095751337,0.00032586162876618716,Density60
0.0012843075330006726,0.00020807186686022815,0.0016629529057330542,0.00024010671692109288,0.0010024161517454147,0.00019581345327905855,0.0015468492915278334,0.0002475239325886253,0.0007840753480689096,0.00023438418892699893,0.0016081188292628612,0.00023491380462437034,0.0014554482902251773,0.0002637383868142753,0.0010878720215625932,0.0002502405194023758,0.001839975053917172,0.000234816603749244,0.0011153662736273124,0.000207670420304273,VarDensity60
0.008737673249618582,0.0003267540634384123,0.00919518602847309,0.000486049247751135,0.007464295691140233,0.00043168742255357556,0.008897376017489059,0.0004106849967406132,0.008089596966849003,0.0004128536128514894,0.007363758014436383,0.00044416248683836645,0.008417736444907972,0.00034353291252226035,0.010507575399535837,0.0004996905468181919,0.0078070864861774945,0.000385151989194709,0.008931075039810903,0.0005166339789497115,OrientationRef60
