model,mean,std,score
0,0.6667240533167578,0.030399364176445814,accuracy
1,0.9774531518263935,0.004484696728092245,accuracy
2,0.8240376672253348,0.015085094381260435,accuracy
3,0.713473508108792,0.026097799673007908,accuracy
4,0.6834463533379531,0.034185682839740605,accuracy
5,0.8225085797052749,0.015725760729894588,accuracy
6,0.8250222714629208,0.01407972767031706,accuracy
7,0.708302124314726,0.023443429431719925,accuracy
8,0.6680719755856621,0.0365049356246189,accuracy
9,0.7121660460135972,0.024933975234408077,accuracy
10,0.7158591348978527,0.02527207964667634,accuracy
11,0.7134757021182896,0.026095919752731858,accuracy
12,0.9007749959194434,0.01205983385661569,accuracy
13,0.708302124314726,0.023443429431719925,accuracy
14,0.8210839240901031,0.01590691906929894,accuracy
15,0.70942647994865,0.022445199324525742,accuracy
16,0.7859456262068613,0.016805138689301145,accuracy
17,0.9548915390180734,0.0069415397618073135,accuracy
18,0.9522619764959229,0.00742622953122352,accuracy
19,0.6680719755856621,0.0365049356246189,accuracy
20,0.7836951014552994,0.017028147621211537,accuracy
21,0.8203785475578191,0.014978721646326616,accuracy
22,0.8242248056111368,0.014838840690453926,accuracy
23,0.9172973283382172,0.012929976557672265,accuracy
24,0.713144152698203,0.026694577672492486,accuracy
25,0.9081435398119091,0.013519598094577288,accuracy
26,0.6667240533167578,0.030399364176445814,accuracy
27,0.9559711873971117,0.007013805405835795,accuracy
28,0.7857483626755243,0.01719105184667498,accuracy
29,0.6713114997578711,0.035266662630888894,accuracy
30,0.8213671018087384,0.015512795524117185,accuracy
31,0.9105105131002663,0.012358308886723957,accuracy
32,0.8234113756807611,0.014172895344170093,accuracy
33,0.7132992948327408,0.02435564479052117,accuracy
34,0.7832577795706994,0.01914334249447607,accuracy
35,0.8196195586337851,0.0144426646599029,accuracy
36,0.6740333500093845,0.03547392937238744,accuracy
37,0.716156914330204,0.025147291892227006,accuracy
38,0.9724426611667749,0.005095173660465876,accuracy
39,0.7876230182795366,0.01628786442958409,accuracy
40,0.6740333500093845,0.03547392937238744,accuracy
41,0.8270099891504916,0.01545780086736677,accuracy
42,0.8990961797317972,0.013220066814237711,accuracy
43,0.8243068633141464,0.014814761125221954,accuracy
44,0.7843752431977731,0.018384785285059383,accuracy
45,0.7817504983018899,0.020660642513720823,accuracy
46,0.7822804843174376,0.01702425230055346,accuracy
47,0.684232446964171,0.03269973308086775,accuracy
48,0.684232446964171,0.03269973308086775,accuracy
49,0.9753225786656259,0.005206813229766468,accuracy
0,0.6449728227773154,0.015796015692006758,balanced_accuracy
1,0.9801876803900115,0.0032557921746947183,balanced_accuracy
2,0.8226714740634143,0.009323083029039012,balanced_accuracy
3,0.6953516083410467,0.016691144008446197,balanced_accuracy
4,0.6502326376161701,0.01879931789057868,balanced_accuracy
5,0.8178919451043468,0.009871350204974708,balanced_accuracy
6,0.8234167498769531,0.009159330667284813,balanced_accuracy
7,0.6921646505000945,0.013862280964710495,balanced_accuracy
8,0.6438454783585521,0.017227836863076603,balanced_accuracy
9,0.6961196812164944,0.013717509551057301,balanced_accuracy
10,0.6973274847306505,0.015615936532842328,balanced_accuracy
11,0.6953553292627566,0.01668917591067228,balanced_accuracy
12,0.9011254413865739,0.00856543425096052,balanced_accuracy
13,0.6921646505000945,0.013862280964710495,balanced_accuracy
14,0.8170581733884944,0.009859203939170898,balanced_accuracy
15,0.6903845096605152,0.014931890748391616,balanced_accuracy
16,0.7800200912452611,0.009885605794898663,balanced_accuracy
17,0.9629144503974427,0.006875606173455296,balanced_accuracy
18,0.9604077973874627,0.007389082939852782,balanced_accuracy
19,0.6438454783585521,0.017227836863076603,balanced_accuracy
20,0.7779959689019094,0.010785332915734358,balanced_accuracy
21,0.8159536183430205,0.008651973688580129,balanced_accuracy
22,0.8200109558783228,0.008770454262579264,balanced_accuracy
23,0.9248024438869745,0.010560211056801926,balanced_accuracy
24,0.6926766862221913,0.016012223304889175,balanced_accuracy
25,0.914682634468251,0.011149690180119468,balanced_accuracy
26,0.6449728227773154,0.015796015692006758,balanced_accuracy
27,0.9573712152606628,0.005602582762354087,balanced_accuracy
28,0.7781996056304658,0.010675849842029695,balanced_accuracy
29,0.6446319636345194,0.01678289185184345,balanced_accuracy
30,0.8196732123440119,0.009988956602290527,balanced_accuracy
31,0.9116623305263165,0.009002347801737837,balanced_accuracy
32,0.8221576011544777,0.00923212575914352,balanced_accuracy
33,0.6948242066771076,0.013768872578128834,balanced_accuracy
34,0.7754283864205325,0.013894784218711436,balanced_accuracy
35,0.8160327815206332,0.008863021206161307,balanced_accuracy
36,0.647468890617794,0.01813496450550639,balanced_accuracy
37,0.6962949360146137,0.016200993052359263,balanced_accuracy
38,0.978924655444712,0.004513998878772979,balanced_accuracy
39,0.7811151700909819,0.009690118307832465,balanced_accuracy
40,0.647468890617794,0.01813496450550639,balanced_accuracy
41,0.8252911374966244,0.009582073464612298,balanced_accuracy
42,0.9053882159571576,0.01076932727779038,balanced_accuracy
43,0.8196990885951767,0.008695524037324555,balanced_accuracy
44,0.7762606613030822,0.01227357149278134,balanced_accuracy
45,0.7732854220015236,0.014756069493037312,balanced_accuracy
46,0.7766576191848289,0.011107673891246206,balanced_accuracy
47,0.6509192203878824,0.01853245349904691,balanced_accuracy
48,0.6509192203878824,0.01853245349904691,balanced_accuracy
49,0.9780260887519614,0.003873055634974827,balanced_accuracy
0,0.804161078022112,0.026935204117708146,precision
1,0.9946999106947342,0.0015080537237422101,precision
2,0.9172431470773376,0.011291870617299712,precision
3,0.8355763892280903,0.02626439281271927,precision
4,0.8042770810793387,0.027530672274048634,precision
5,0.9122599598726066,0.012326199900344654,precision
6,0.9174541629242684,0.011601704558842709,precision
7,0.8349652731589972,0.02447928189406142,precision
8,0.8040177092438417,0.02727139280790108,precision
9,0.8372221118689627,0.023686638658883707,precision
10,0.8365678673825492,0.02517327439201674,precision
11,0.8355794224038583,0.02626246907609709,precision
