importances_mean,importances_std,colnames
0.01931338068320978,0.001502530861603802,Angle20
0.02348349275364489,0.002465668029964859,Coherency20
0.05481311336452861,0.017940752153535793,Energy20
0.013000178314142328,0.0016966963138935198,MeanInt20
0.016231311745282567,0.004121819160385939,VarInt20
0.007495493578294908,0.004071822180976398,Density20
0.007824414830759468,0.005768888810865955,VarDensity20
0.017699048665947157,0.0016981366759253051,OrientationRef20
0.02668317626710804,0.002206876509107776,Angle60
0.028464757255995086,0.0048687830496074065,Coherency60
0.06289590836428946,0.009726140713384845,Energy60
0.018303633085817138,0.007574269471837476,MeanInt60
0.0220694761632808,0.007108270435319561,VarInt60
0.012570787121546838,0.009284155852520935,Density60
0.010405277352844366,0.010014782025059291,VarDensity60
0.024819025740211418,0.002378234966613209,OrientationRef60
0.03067442767123635,0.001993530711368003,Angle100
0.03990268266875693,0.007468629973598328,Coherency100
0.0589592720715378,0.008410530980399103,Energy100
0.026374385169743646,0.010990326393561274,MeanInt100
0.029795527358578718,0.00982749014789377,VarInt100
0.01813518791974735,0.012524039539396662,Density100
0.017627247476562764,0.017357468556070853,VarDensity100
0.02981466050978951,0.0026091099042573162,OrientationRef100
0.03570557224396191,0.0029804402839700684,Angle140
0.04890374763393822,0.008398272729497346,Coherency140
0.06124649831365033,0.008097635754508775,Energy140
0.036883618865102316,0.013506278385310358,MeanInt140
0.038262037812527246,0.010417348741163946,VarInt140
0.027916515004520432,0.017348315688260195,Density140
0.016664788803138104,0.006635977621529199,VarDensity140
0.034020355073616455,0.0024878439418340253,OrientationRef140
0.06171077776299404,0.00398089735639499,Dist
0.021330222353695028,0.01660929713982334,Frac
