importances_mean,importances_std,colnames
0.01510127813004354,0.0020285463626825177,Angle20
0.02919810369637428,0.00882630400342895,Coherency20
0.08423390796977777,0.021483125186014564,Energy20
0.011582707207452398,0.0035961676209312204,MeanInt20
0.019011981082046103,0.008530834339730651,VarInt20
0.007570497314503299,0.0012980347432102579,Density20
0.007324715633907316,0.0011617751134934075,VarDensity20
0.015247743897414888,0.0017140121570688612,OrientationRef20
0.02058444984304583,0.002149807777786213,Angle60
0.022931631809286413,0.004084372747562979,Coherency60
0.05342474786877781,0.016038293263382693,Energy60
0.016216139910092808,0.007592384298593883,MeanInt60
0.031680216886292904,0.016426105217447928,VarInt60
0.012633849781220209,0.005672610947468275,Density60
0.008763424720395773,0.0014314597823162712,VarDensity60
0.020343623902686875,0.002715390116378453,OrientationRef60
0.022925544290615062,0.0031971161763324775,Angle100
0.02740664700218699,0.004313457767759187,Coherency100
0.050965815422297396,0.01261105698891223,Energy100
0.020946703021503952,0.00793253231158265,MeanInt100
0.04641710182227481,0.020991092156143934,VarInt100
0.017894218646262963,0.007020769629250017,Density100
0.011195505309491975,0.00388932101056065,VarDensity100
0.02484798550313866,0.003233899517121187,OrientationRef100
0.025800864093880643,0.0033365461524932057,Angle140
0.029568932254840582,0.004414708915585646,Coherency140
0.049071555507803385,0.010865800391662248,Energy140
0.03145879931388555,0.012884598664735488,MeanInt140
0.0634978885516227,0.025739298654123294,VarInt140
0.030565994244286614,0.014814090828926395,Density140
0.019584311474869314,0.010032945603324099,VarDensity140
0.028748546882071357,0.006247631738898158,OrientationRef140
0.10839880259282407,0.02305360178759317,Dist
0.014855764412825821,0.00517527598990288,Frac
