importances_mean,importances_std,colnames
0.003396298134073132,0.0002986841799435661,Angle20
0.010867875200959292,0.0006251579886590474,Coherency20
0.12943260306679655,0.0013437972495129263,Energy20
0.0016289042059457767,0.00027353899560508116,MeanInt20
0.00497346685066912,0.0004868079792817561,VarInt20
0.0013830913901979917,0.0002222563389210246,Density20
0.0011051201716478665,0.0002403887126689577,VarDensity20
0.004615520019627754,0.0003359864093724349,OrientationRef20
0.005071951581268671,0.000396281118729549,Angle60
0.010211219822386016,0.00038143473654439513,Coherency60
0.039953757349655804,0.0007928403314893198,Energy60
0.0036036836176269477,0.00028800575190513937,MeanInt60
0.013551419183072889,0.0005419900016884161,VarInt60
0.0040599208802829965,0.00035742412820098033,Density60
0.0010024161517454147,0.00019581345327905855,VarDensity60
0.007464295691140233,0.00043168742255357556,OrientationRef60
0.007047435194824018,0.00039295482887932135,Angle100
0.023571765912005452,0.0006008925571983038,Coherency100
0.0324038217170911,0.0006353363112532918,Energy100
0.006924611824018604,0.0004624909805850066,MeanInt100
0.0290044397878066,0.000702901879745276,VarInt100
0.008591858942130532,0.0004885914106973104,Density100
0.0022604040986697327,0.0002497207088909435,VarDensity100
0.010534465122454059,0.0005623287166460117,OrientationRef100
0.00907417926367986,0.00043125570091820256,Angle140
0.021990033526992983,0.00043385343017411247,Coherency140
0.01965908285562325,0.00064832573336919,Energy140
0.014128441882353675,0.00041355329785661415,MeanInt140
0.05945973603887,0.0009375671100817398,VarInt140
0.02362896743194217,0.0005703525163647967,Density140
0.0158926618716612,0.000401538741158302,VarDensity140
0.012992697414075167,0.00048322478958436787,OrientationRef140
0.12392784062549604,0.001412619813909399,Dist
0.004394189094272039,0.0003800017258799743,Frac
