importances_mean,importances_std,colnames
0.013655088435148923,0.0009583327193113684,Angle20
0.01738202289300781,0.006213728051028791,Coherency20
0.05650638331439088,0.07853242841255344,Energy20
0.01188368538205941,0.008257025809633311,MeanInt20
0.01662915846353265,0.018348308359343493,VarInt20
0.004999034827937503,0.0033469650219241924,Density20
0.0041525209198136955,0.0004908742562819094,VarDensity20
0.012628342875405235,0.0009450671396654389,OrientationRef20
0.016210043366799855,0.001126207166018665,Angle60
0.016453931783453942,0.003442592237774065,Coherency60
0.15011994372860787,0.1463483606313894,Energy60
0.0171691274164121,0.014431225306084412,MeanInt60
0.024951016521083735,0.03441734810274209,VarInt60
0.006916250973328449,0.0032991295633176855,Density60
0.005938897822201144,0.0011811502182584974,VarDensity60
0.015263611115023473,0.0013581076918943947,OrientationRef60
0.017016019208703485,0.001098150573500532,Angle100
0.017372703476335148,0.002167697097156703,Coherency100
0.11502174717475014,0.1263848209473923,Energy100
0.020400323628593436,0.01621879465138825,MeanInt100
0.033168997145448145,0.04143508060479271,VarInt100
0.011663379419488824,0.006837008589503552,Density100
0.00854674193416383,0.004196053893456048,VarDensity100
0.01700993777499025,0.0016915986296147255,OrientationRef100
0.018898508623665284,0.001413233610288195,Angle140
0.019875070380148872,0.002036642715537975,Coherency140
0.1602556058887018,0.15047798576553603,Energy140
0.030186328665682945,0.020124949321836026,MeanInt140
0.0411889996412793,0.04358283768004567,VarInt140
0.01887980978928598,0.010471372011067383,Density140
0.010777921861048086,0.0029667101958553467,VarDensity140
0.018414545918791006,0.0015135303952330782,OrientationRef140
0.039089050149844394,0.018610398458814688,Dist
0.011375249480872419,0.006582274590152527,Frac
