Angle20,Coherency20,Energy20,MeanInt20,VarInt20,Density20,VarDensity20,OrientationRef20,Angle60,Coherency60,Energy60,MeanInt60,VarInt60,Density60,VarDensity60,OrientationRef60,Angle100,Coherency100,Energy100,MeanInt100,VarInt100,Density100,VarDensity100,OrientationRef100,Angle140,Coherency140,Energy140,MeanInt140,VarInt140,Density140,VarDensity140,OrientationRef140,Dist,Frac
0.0059051701098075116,0.010902162450248332,0.06871143083963827,0.0036546376563690863,0.006090206001022391,0.0020395114143356707,0.001971288255749881,0.005153159785175276,0.009683573810238322,0.012158360097729859,0.059244814194767015,0.006848103518059534,0.008333155776089729,0.005307049975080025,0.002196068856082145,0.010104643875918917,0.012616447926702579,0.019930798663687743,0.03756682370030828,0.011002617123644365,0.011125214425817376,0.006560725819589774,0.004786001263310635,0.016020527975966203,0.016387613716154492,0.0317274324749659,0.039125231384405934,0.019375096084904397,0.01298699616990362,0.011457830868723207,0.006971073485060764,0.022216194656823562,0.06982167240457404,0.006375473042287361
0.005651954291104655,0.010280349345756945,0.07051206466314153,0.003605653485153959,0.006095128460001931,0.0017958008273516457,0.0021321972729423377,0.005044375140978663,0.009287726331400514,0.01286492427528807,0.06034456287484147,0.006108375060842608,0.007980521962705711,0.00498407124142064,0.001988308988409737,0.010144042488371863,0.01242341925212087,0.019486617649758453,0.0369493880767221,0.010077996192498051,0.011041728749713986,0.006525216814239454,0.004785044941503336,0.0163228006568632,0.01601170062274615,0.03153314537963037,0.03852597525294821,0.018772948590860983,0.013275177914906178,0.012102987141379695,0.007051302119892022,0.021665849556098737,0.07002013153723696,0.0063093967086613745
0.005333765174939775,0.010360964674499207,0.0691398259656485,0.0036772826692577087,0.0060123912613372354,0.001966271830521671,0.0021581539492919743,0.004739707181857233,0.009638914530991527,0.012792571808701636,0.05961728931566257,0.006538144751975783,0.00831008893531271,0.005509286684056036,0.0019758587085751955,0.010161025047333738,0.012655662768538911,0.019943721999408193,0.03630144280209535,0.010839219805760192,0.010704006050072823,0.007003697891330929,0.004689205748771519,0.015714475200187206,0.0158314220419834,0.03159108166365854,0.038607631518193575,0.019998453262320415,0.013143962232171624,0.012348444260050995,0.006890328725150274,0.02239156906483397,0.06965635010180982,0.006269099761700758
0.005681181965740412,0.010766905444215213,0.06896670383433912,0.0037351653937097717,0.006082519655433716,0.002003366469577772,0.001991751394406993,0.005203141141650658,0.009821355940721088,0.012908736720204428,0.05851168069962576,0.006535132972480762,0.008047701358334325,0.005146648642391116,0.0020482018385258316,0.010571745529709853,0.012807536730028213,0.02003122500431187,0.03759180442423593,0.011144221682855782,0.010349585181497534,0.00613433381464823,0.00473054780856319,0.01598093168993575,0.01628316029794441,0.03135025630748822,0.03957410997103805,0.019097281908251773,0.013269981685714138,0.01139547147282427,0.006557768054306856,0.02215494790865602,0.07080415621464964,0.006091430818195187
0.005532280440718518,0.010300628107394405,0.07049161489972833,0.0038868725365232004,0.006481417761912245,0.002110732938815585,0.0022460351035221704,0.004965989111282765,0.009660405436344943,0.012582571930887854,0.06068315024872717,0.00664371597451574,0.007541761046023998,0.005323482348125741,0.0023813696188323963,0.009492600501537551,0.012944756834954552,0.019934488928551097,0.036687729658059,0.010888568851233904,0.010892276460939598,0.006729048634832702,0.004717131653123818,0.015985465602678106,0.01573077204996709,0.031241830139508875,0.03870913117132846,0.018638669729489243,0.013693572808587406,0.011695284987287335,0.006810059043090844,0.022155325175536977,0.06971340760755695,0.006795021906978449
0.005621039527404004,0.010544969739025412,0.06959032344768168,0.0035885880793555813,0.006148638113046556,0.0021317029418789213,0.002114394088815308,0.004859762458805594,0.00899654058090582,0.01229221689743143,0.05996065527556782,0.006637957360062452,0.007955950501059461,0.005393335740271343,0.001958514042860071,0.010017936400506744,0.012222873304522541,0.019704274197089977,0.03696176977762966,0.010352772610845107,0.010685755119527962,0.006912154163265849,0.004639254286064487,0.016058771054553,0.015867604196714957,0.031006180940084116,0.03906804580701739,0.018680847477320017,0.013282063302719194,0.011635801935514056,0.00677343124215235,0.022105724834536655,0.06909973196460029,0.0058784047308994
0.005639021336964922,0.010518026846718653,0.07045777664657327,0.003495802575369522,0.006292885826478023,0.0019873869572054614,0.0017942476897219173,0.004899923854896904,0.009959266565262137,0.012857264364185106,0.05974595380234493,0.006723548053130912,0.007924404669137686,0.0051563744876449435,0.002238327889409253,0.010251991131873806,0.012466315028223263,0.02000056371597414,0.037545003704167246,0.010663103689775633,0.010664636574512998,0.006529683946705833,0.0046684094604330095,0.016829899624315137,0.01673677073815183,0.03103434400881866,0.0386163389684383,0.01866802397390832,0.013197874238843221,0.011587507578396883,0.007306167219050752,0.021930855608013,0.07026617238610655,0.006372393133177945
0.005473452616839958,0.010488213322029538,0.06957164638947277,0.0035842728836710247,0.006187364153048658,0.0019987127959651962,0.0020876008637080723,0.004928869469673969,0.00930687017421783,0.012611969868964845,0.059317126581959756,0.006431662668693217,0.007898087559595202,0.005242363530725713,0.002477373464830568,0.010140427464885193,0.012690460392791203,0.020330323696943098,0.036782739275381116,0.010481657002030631,0.011285715341186386,0.00690499515008447,0.004762497379495301,0.016045869830289772,0.015911676442416645,0.031422703854145695,0.03912744689429504,0.01915040160395476,0.01255724724332774,0.01175718413370297,0.006502173282746271,0.02236231165314284,0.07021099595221436,0.006091124735019715
0.005716257134590896,0.010097251162062948,0.06987182450139717,0.003941673799584322,0.00625103460484544,0.0020518167231436957,0.0020089273606312963,0.0049917081113853845,0.00982205260183544,0.013231390573113178,0.059667348113335184,0.006809895118886633,0.008148219785799826,0.0051399419245032885,0.0022055369504052624,0.010130685031807585,0.012851311728854231,0.020142362302603134,0.03702575951816467,0.01033425094304874,0.010939972953449506,0.006450217947484904,0.004657498985691011,0.016607962285267064,0.016270442399929697,0.031814190221647,0.03911557747832761,0.01879567423439743,0.013064687857634705,0.011216698296132144,0.0065915238532116005,0.02251809438786989,0.07048345836837822,0.006119094488029164
0.005719917453005707,0.01037138374146196,0.07015894464496031,0.0038204086857462904,0.006487585319982503,0.001737215431764083,0.002064633894412693,0.005209797396701021,0.009428697821821541,0.012548783427418275,0.059511490754237006,0.00641469176427123,0.008077954031650014,0.005337546694703987,0.002348454618841367,0.010071606522831122,0.012456663637659626,0.020191466209239395,0.03723276029079914,0.010845705075298806,0.010977883892976159,0.006711787831697236,0.004730255287313301,0.016114542026427925,0.01576860455591056,0.031774271771980334,0.03908158980852516,0.019621562898591183,0.013257572942221518,0.011679873880191316,0.006782786594268786,0.02213742433142485,0.0699208095381707,0.006488786581253292
