importances_mean,importances_std,colnames
0.005570131531229964,0.00015850908454884303,Angle20
0.010376043191582385,0.00021746872039545627,Coherency20
0.0698813073387207,0.0005333372100558003,Energy20
0.0037176283521981363,0.0001423632176908278,MeanInt20
0.006262203103106501,0.00015817101591350896,VarInt20
0.00202277327917794,0.00011290346161726224,Density20
0.0020669847410503743,0.0001134008431413166,VarDensity20
0.00502219133853119,0.00017713734743104087,OrientationRef20
0.009516932479455405,0.0002605437830328444,Angle60
0.012552323596576915,0.0002573889971810687,Coherency60
0.05981616747376914,0.0005556787334789603,Energy60
0.006543664732079823,0.00017240429972607658,MeanInt60
0.007985269712928632,0.00016574647518325392,VarInt60
0.005245370078638985,0.0001295769167759344,Density60
0.002217670706355612,0.00013864237353551593,VarDensity60
0.01019943959555662,0.00025184194664086887,OrientationRef60
0.012589937964973279,0.00025661531294866684,Angle100
0.01985632640895404,0.0002974260683388463,Coherency100
0.037182237849702544,0.0005426870888037989,Energy100
0.010695470905951233,0.00027631123082441785,MeanInt100
0.010822263200720566,0.000234877706253869,VarInt100
0.006654935371565274,0.0002162454849826352,Density100
0.004679170964766481,0.00012699253236741838,VarDensity100
0.016155554133540174,0.00026139744409175715,OrientationRef100
0.01604172724698231,0.0002647561850987573,Angle140
0.031521770635368235,0.0003160039957495219,Coherency140
0.0389349883950671,0.00039680252832453123,Energy140
0.01932629855594762,0.000432790662500847,MeanInt140
0.013184112654604377,0.00023805802718790124,VarInt140
0.01172479914824962,0.0002948990022147896,Density140
0.0068781624988969335,0.00019675010204474192,VarDensity140
0.02211261723343384,0.00025830110664204107,OrientationRef140
0.06997122302514484,0.00044026253911104684,Dist
0.006213934684931381,0.00023584411385839735,Frac
