importances_mean,importances_std,colnames
0.015649832403067658,0.0008433528644236409,Angle20
0.025748344346992125,0.010210738847235425,Coherency20
0.05942232065648169,0.032973156279705866,Energy20
0.013789498207407061,0.0036870483349979934,MeanInt20
0.019984860728826197,0.003739211672949344,VarInt20
0.007044563516522334,0.0038620728898758603,Density20
0.005902151468948075,0.0014134165352465197,VarDensity20
0.014313652378454606,0.000827700402683586,OrientationRef20
0.019285148335259877,0.0012751704975172218,Angle60
0.022314520715568574,0.004285246458469544,Coherency60
0.09777465972284179,0.07800216377020511,Energy60
0.017357233030138166,0.006595441335347945,MeanInt60
0.021371067100512228,0.01103271753165437,VarInt60
0.01177938102624391,0.005849826848476401,Density60
0.008843035973343601,0.004761027191184772,VarDensity60
0.018656903016455655,0.0012707977951677484,OrientationRef60
0.021900082964676486,0.001436276607838907,Angle100
0.025194925689509873,0.003934296723824084,Coherency100
0.091559889857756,0.07386830123955547,Energy100
0.02453960108301757,0.008516550504132707,MeanInt100
0.027937501726944158,0.01631190417267162,VarInt100
0.017105216062802204,0.00761832337015668,Density100
0.012159068731468452,0.007259235451456645,VarDensity100
0.021602820385919937,0.0016661558488697448,OrientationRef100
0.025073370129395124,0.0017166631797220422,Angle140
0.027934562691124237,0.002712593440216383,Coherency140
0.11872355588250039,0.08156325318647116,Energy140
0.030177222998234075,0.008882733080105985,MeanInt140
0.03626198790202719,0.01881777302226167,VarInt140
0.024168484270497538,0.01143310701597124,Density140
0.015152185818701692,0.005778946451262761,VarDensity140
0.023797402072164592,0.0014871808516032248,OrientationRef140
0.06049708584088274,0.015358936813808026,Dist
0.01697786326531423,0.008662825042826687,Frac
