importances_mean,importances_std,colnames
0.015716350609083992,0.000837036433109521,Angle20
0.02514439270966162,0.0099408180872642,Coherency20
0.06011377495334588,0.032175001028866564,Energy20
0.01320893602207945,0.0031499316354733943,MeanInt20
0.019597079229441452,0.003920137819492696,VarInt20
0.006843921945797941,0.003357298757770233,Density20
0.006351620543732893,0.003656036899293596,VarDensity20
0.014404330900457523,0.0007175922379215592,OrientationRef20
0.01945995860777693,0.0010333830360365974,Angle60
0.022306888730759384,0.0036466149353084807,Coherency60
0.09485402935079944,0.0798054760331935,Energy60
0.017015399113100526,0.0060328633513521855,MeanInt60
0.021482193268547414,0.010433881520960376,VarInt60
0.011145507706014225,0.006113196891008211,Density60
0.009190612308359844,0.004920415159354857,VarDensity60
0.01881035428810323,0.001170425769299958,OrientationRef60
0.02186225640144948,0.001445490254610346,Angle100
0.024481078488739177,0.00378835496216391,Coherency100
0.09515387326542837,0.06711931249017097,Energy100
0.024955490079368765,0.008361018904370911,MeanInt100
0.029092080924821916,0.01681924794954784,VarInt100
0.01768282429133177,0.007990621965133273,Density100
0.01142352538803596,0.007134229845755394,VarDensity100
0.021402679648953284,0.0013741754974452068,OrientationRef100
0.025468856254503923,0.001749496003081261,Angle140
0.028550930554646078,0.0029178511823659907,Coherency140
0.11717452849952546,0.08220813016322624,Energy140
0.030867954462845196,0.008856144915897222,MeanInt140
0.03584084415658771,0.018357466178390076,VarInt140
0.024676984363643916,0.011589954514713835,Density140
0.014749090872006758,0.004571895564642441,VarDensity140
0.024372296577320412,0.0016760469209583513,OrientationRef140
0.059957420728926944,0.015269837185688582,Dist
0.016641934754803266,0.00710587877899651,Frac
