importances_mean,importances_std,colnames
0.019157370623003944,0.0015195382578349836,Angle20
0.02345052899854169,0.0022891287741448885,Coherency20
0.056601641406854496,0.017084174086292665,Energy20
0.0126215629280109,0.001524662778528838,MeanInt20
0.016504208009615128,0.004015457167475009,VarInt20
0.007384144619576267,0.004089554000527824,Density20
0.007579900620569793,0.005462772920761759,VarDensity20
0.01727258981676873,0.0016986495152951293,OrientationRef20
0.02656985401790539,0.0020895193401793046,Angle60
0.029758612748998124,0.0052301402710650795,Coherency60
0.06009226212369375,0.008661426119490863,Energy60
0.018347632809757344,0.006942445908435426,MeanInt60
0.021951225461776986,0.006741461464762738,VarInt60
0.012170592797114653,0.009042017265223324,Density60
0.010707548391446711,0.009337749754229128,VarDensity60
0.024571158877856835,0.0022615372093864423,OrientationRef60
0.03102574065026106,0.002252116808636859,Angle100
0.040170477854000214,0.007227422451849668,Coherency100
0.061057132718412274,0.009250067001251668,Energy100
0.02708294112725437,0.010485181007209713,MeanInt100
0.030793153308721937,0.009772414857768688,VarInt100
0.01730710888704205,0.012836252942509141,Density100
0.017308478930382756,0.016229840631455508,VarDensity100
0.029845864580405182,0.002682792848300956,OrientationRef100
0.035793964910084304,0.002725671101556633,Angle140
0.04897427176406119,0.008409320518528577,Coherency140
0.05988106720163127,0.007247599897088827,Energy140
0.03747604232290423,0.013680963598178364,MeanInt140
0.03642255209539196,0.010440090768259734,VarInt140
0.027077832433246615,0.016156789614468575,Density140
0.017632043982217988,0.008494813659125439,VarDensity140
0.034572688236501635,0.0028942340398026623,OrientationRef140
0.06163887822124987,0.0045651082542136935,Dist
0.02119892652474047,0.01746525204725427,Frac
